decoyID	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop
CRNKL1_20039603_C	-39.182561	321.616000	0.175439	0.175439	3213.644000
CRNKL1_20040996_P	-0.117061	0.680000	0.000000	0.000000	9.035000
CRNKL1_20041560_C	36.495759	321.616000	0.333333	0.333333	5717.574000
CRNKL1_20043269_P	0.017694	2.251000	0.020408	0.020408	17.039000
CRNKL1_20048010_P	200.936556	319.100000	0.666667	0.666667	1865.640000
CRNKL1_20055942_C	-0.027983	2.152000	0.068966	0.034483	21.429000
CSNK2A1_487421_C	33.050857	321.616000	0.339286	0.339286	6029.946000
CSNK2A1_505387_P	-0.245204	0.952000	0.000000	0.000000	5.382000
CST8_23491337_C	-0.692483	1.571000	0.017241	0.000000	9.280000
CST8_23492465_P	-0.178143	0.964000	0.000000	0.000000	11.427000
CST9_23605604_C	-0.431379	1.914000	0.051724	0.000000	12.701000
CST9_23605792_P	-0.355653	1.301000	0.061224	0.000000	14.490000
DEFB115_31257425_P	-0.103449	1.473000	0.081633	0.000000	14.368000
DEFB115_31257752_C	0.419897	1.522000	0.189655	0.000000	35.078000
DEFB118_31368703_C	0.579155	2.486000	0.155172	0.120690	46.105000
DEFB118_31369280_P	-0.198429	1.417000	0.020408	0.000000	11.911000
DEFB121_31405061_P	0.516388	2.130000	0.387755	0.285714	45.403000
DEFB121_31412616_C	-0.152259	2.102000	0.017241	0.017241	15.524000
DEFB125_87414_P	-0.110755	1.549000	0.040816	0.000000	15.174000
DEFB125_87762_C	0.359397	1.549000	0.189655	0.000000	34.329000
DZANK1_18393333_P	-0.142184	1.420000	0.040816	0.000000	13.040000
DZANK1_18404761_P	-1.031816	-0.866000	0.000000	0.000000	0.000000
DZANK1_18412640_C	-68.821243	321.616000	0.378378	0.378378	4384.304000
DZANK1_18426578_P	0.091694	1.722000	0.061224	0.000000	21.666000
DZANK1_18427061_C	0.702638	3.743000	0.224138	0.137931	52.206000
DZANK1_18448978_C	17.467143	321.616000	0.469388	0.469388	6643.221000
DZANK1_18455521_P	0.011082	1.171000	0.000000	0.000000	16.173000
DZANK1_18465244_C	-9.533833	321.616000	0.395833	0.395833	5045.634000
DZANK1_18466990_C	-0.483517	2.277000	0.034483	0.017241	15.768000
DZANK1_18467278_P	-0.291857	1.529000	0.061224	0.000000	15.043000
ESF1_13718902_C	1.124103	3.543000	0.379310	0.327586	78.318000
ESF1_13733715_C	44.362159	321.616000	0.409091	0.409091	5616.496000
ESF1_13734054_P	0.212327	1.499000	0.061224	0.000000	21.307000
ESF1_13770133_P	0.458306	1.659000	0.122449	0.000000	30.902000
ESF1_13772799_P	0.154531	1.952000	0.102041	0.000000	19.767000
ESF1_13784816_C	-0.831086	0.779000	0.000000	0.000000	3.119000
FERMT1_6085060_C	109.460195	321.801000	0.463415	0.463415	6062.840000
FERMT1_6088959_C	17.750472	321.616000	0.264151	0.264151	4441.129000
FERMT1_6110590_P	89.087333	319.100000	0.615385	0.615385	6948.050000
FERMT1_6116602_P	-0.609551	-0.332000	0.000000	0.000000	0.000000
FKBP1A_1370480_P	-0.171327	1.295000	0.000000	0.000000	13.065000
FKBP1A_1392828_C	1.222793	2.871000	0.448276	0.310345	79.925000
GINS1_25407890_C	0.543328	2.786000	0.379310	0.327586	62.241000
GINS1_25413849_C	1.753966	3.524000	0.534483	0.448276	106.020000
GINS1_25416847_P	0.244265	1.674000	0.081633	0.000000	22.579000
GINS1_25417197_C	-63.698143	321.616000	0.428571	0.428571	3207.655000
GINS1_25422391_P	-0.946714	-0.679000	0.000000	0.000000	0.000000
GINS1_25425322_C	-31.037596	321.616000	0.319149	0.319149	3820.297000
GINS1_25428429_P	-1.445837	-1.378000	0.000000	0.000000	0.000000
GINS1_25441430_P	-0.137082	1.615000	0.081633	0.000000	18.393000
GINS1_25441771_C	1.455983	4.043000	0.431034	0.379310	90.970000
GINS1_25444832_P	-0.566755	0.987000	0.000000	0.000000	7.991000
GPCPD1_5559457_P	-0.675653	-0.383000	0.000000	0.000000	0.000000
GPCPD1_5584275_C	90.105864	321.616000	0.431818	0.431818	5967.482000
GPCPD1_5597407_P	-0.055469	1.644000	0.040816	0.000000	15.592000
GPCPD1_5610836_C	0.365207	2.121000	0.120690	0.068966	31.681000
HAO1_7909194_P	3.128020	4.535000	0.959184	0.877551	153.273000
HAO1_7940280_C	-62.704340	321.616000	0.320755	0.320755	3806.289000
HCK_32052481_C	0.285672	3.263000	0.258621	0.137931	42.678000
HCK_32071536_P	-0.554286	0.725000	0.000000	0.000000	5.969000
HCK_32086467_P	-0.303531	1.074000	0.000000	0.000000	7.808000
HCK_32088287_P	0.053122	1.685000	0.020408	0.000000	18.430000
HCK_32088639_C	-10.756120	321.616000	0.380000	0.380000	3874.253000
HCK_32094011_C	69.508625	321.616000	0.392857	0.392857	6012.034000
HM13_31549109_C	125.581800	321.616000	0.600000	0.600000	5027.136000
HM13_31549327_C	1.647907	321.616000	0.277778	0.277778	4737.790000
HM13_31549572_P	-0.358408	0.799000	0.000000	0.000000	8.840000
HM13_31558063_P	-0.264735	1.482000	0.040816	0.000000	12.020000
HM13_31561087_P	-0.235755	1.304000	0.040816	0.000000	13.383000
HM13_31561731_C	91.926026	321.616000	0.368421	0.368421	4413.868000
HSPA12B_3745492_P	6.931122	321.616000	0.292683	0.292683	3336.610000
HSPA12B_3750222_C	103.920943	321.616000	0.514286	0.514286	4490.543000
ISM1_13234466_P	-0.831878	-0.630000	0.000000	0.000000	0.000000
ISM1_13270738_C	-42.564462	321.616000	0.230769	0.230769	3687.686000
ITPA_3221615_P	-0.365837	1.617000	0.040816	0.000000	10.263000
ITPA_3221695_P	0.062061	1.038000	0.000000	0.000000	16.317000
ITPA_3221912_C	74.569357	321.616000	0.571429	0.571429	4423.418000
ITPA_3223265_P	-0.148327	1.521000	0.040816	0.000000	15.490000
JAG1_10644140_P	0.419184	1.858000	0.142857	0.000000	28.381000
JAG1_10645137_C	-31.790979	321.616000	0.229167	0.229167	3099.762000
JAG1_10650241_C	3.713359	321.616000	0.435897	0.435897	4185.756000
JAG1_10652686_P	-14.865605	1.087000	0.000000	0.000000	14.177000
JAG1_10664076_P	158.778204	321.801000	0.755102	0.755102	11630.476000
JAG1_10673444_C	0.651448	3.017000	0.103448	0.051724	45.352000
KAT14_18145346_C	-32.948509	321.616000	0.245614	0.245614	3910.126000
KAT14_18148137_P	0.187286	2.060000	0.122449	0.040816	23.452000
KAT14_18150684_P	-0.229204	0.966000	0.000000	0.000000	10.151000
KAT14_18151600_P	-0.134429	0.493000	0.000000	0.000000	10.846000
KAT14_18162940_C	5.918857	321.616000	0.232143	0.232143	4152.208000
KAT14_18183293_C	2.324204	321.616000	0.240741	0.240741	3886.663000
KIF16B_16546635_P	-0.119918	1.337000	0.081633	0.000000	15.473000
KIF16B_16573223_C	1.638345	3.700000	0.482759	0.413793	103.648000
KIZ_21229110_C	0.008534	2.896000	0.137931	0.103448	27.477000
KIZ_21232524_P	-0.120571	1.148000	0.000000	0.000000	13.631000
KIZ_21244283_C	0.799931	4.113000	0.275862	0.172414	60.893000
KIZ_21246038_P	-0.350776	1.374000	0.040816	0.000000	12.502000
LRRN4_6045178_P	-0.071939	0.506000	0.000000	0.000000	12.144000
LRRN4_6052139_C	6.967698	321.616000	0.301887	0.301887	4087.858000
MACROD2-IT1_14613783_P	0.186837	2.332000	0.081633	0.020408	23.963000
MACROD2-IT1_14621924_C	0.523793	2.920000	0.206897	0.120690	43.784000
MAVS_3846898_C	-0.000276	1.721000	0.068966	0.000000	26.497000
MAVS_3847277_P	-0.335184	1.309000	0.061224	0.000000	11.013000
MAVS_3852489_P	-0.099857	1.342000	0.081633	0.000000	15.724000
MAVS_3854736_C	0.816897	2.987000	0.379310	0.293103	67.359000
MAVS_3863931_P	-0.242184	1.157000	0.000000	0.000000	10.795000
MAVS_3864783_C	0.251483	2.487000	0.120690	0.068966	31.396000
MCM8_5951018_C	-0.155379	2.231000	0.051724	0.017241	17.394000
MCM8_5952158_C	0.404897	4.134000	0.137931	0.086207	40.570000
MCM8_5957224_C	85.534432	321.616000	0.675676	0.675676	4473.187000
MCM8_5967221_P	0.157143	1.529000	0.040816	0.000000	18.645000
MCM8_5967582_C	10.406550	321.616000	0.375000	0.375000	3789.554000
MCM8_5971853_P	0.346571	2.157000	0.122449	0.040816	28.426000
MCM8_5977903_P	119.133348	321.616000	0.565217	0.565217	7498.296000
MCM8_5992271_P	-0.052408	1.360000	0.020408	0.000000	11.438000
MGME1_17968939_P	-0.412612	2.114000	0.020408	0.020408	8.228000
MGME1_17970365_C	11.628370	321.616000	0.277778	0.277778	3994.183000
MKKS_10405541_P	36.103128	321.616000	0.384615	0.384615	4693.182000
MKKS_10407387_P	0.146449	2.314000	0.040816	0.020408	22.298000
MKKS_10407610_C	2.593180	321.616000	0.300000	0.300000	4105.153000
MKKS_10420522_C	128.933069	321.801000	0.706897	0.706897	12921.522000
NAA20_20021278_P	-0.018531	1.821000	0.061224	0.000000	20.411000
NAA20_20022475_C	-73.221652	321.616000	0.260870	0.260870	3814.782000
NAA20_20025392_P	-0.400714	1.830000	0.020408	0.000000	8.885000
NAA20_20025762_C	75.434920	321.616000	0.380000	0.380000	6058.956000
NAA20_20032416_P	0.083102	1.367000	0.020408	0.000000	17.608000
NAA20_20032648_C	85.623054	321.616000	0.357143	0.357143	6355.896000
NDUFAF5_13801678_C	-100.278774	321.616000	0.207547	0.207547	2611.630000
NDUFAF5_13801868_C	0.322724	1.633000	0.051724	0.000000	29.524000
NDUFAF5_13812426_P	0.280286	2.063000	0.142857	0.020408	25.396000
NDUFAF5_13815000_P	-0.003633	1.520000	0.020408	0.000000	15.574000
NDUFAF5_13816779_P	0.213673	2.621000	0.081633	0.020408	24.448000
NDUFAF5_13816952_C	21.188500	321.616000	0.277778	0.277778	3115.100000
NINL_25481962_C	-0.146155	1.693000	0.034483	0.000000	18.510000
NINL_25498204_C	50.241023	321.616000	0.363636	0.363636	4540.166000
NINL_25516700_P	-0.222000	0.798000	0.000000	0.000000	11.214000
NINL_25579565_P	-0.341918	1.325000	0.040816	0.000000	12.982000
NINL_25584912_P	-0.350653	1.122000	0.000000	0.000000	8.154000
NINL_25585449_C	-0.287069	1.170000	0.000000	0.000000	11.682000
PAK5_9544363_C	-1.082574	321.616000	0.222222	0.222222	2896.356000
PAK5_9693455_P	-0.375449	1.221000	0.000000	0.000000	11.922000
PCSK2_17241474_P	0.187286	1.524000	0.102041	0.000000	22.575000
PCSK2_17409334_C	48.268788	321.616000	0.365385	0.365385	6049.109000
PDRG1_31946821_P	-0.147878	1.292000	0.000000	0.000000	12.217000
PDRG1_31950306_C	1.007276	3.408000	0.362069	0.241379	70.441000
PLCB1_8132745_C	238.188878	321.801000	0.926829	0.926829	10730.749000
PLCB1_8150366_C	154.538250	321.616000	0.527778	0.527778	5992.456000
PLCB1_8257775_P	0.108429	1.066000	0.000000	0.000000	21.720000
PLCB1_8645939_P	0.144184	2.361000	0.081633	0.040816	22.194000
PLCB4_9356322_P	-0.003673	1.066000	0.000000	0.000000	13.125000
PLCB4_9362588_P	0.737816	2.997000	0.244898	0.081633	43.963000
PLCB4_9363715_P	-0.198571	1.520000	0.081633	0.000000	14.839000
PLCB4_9373099_C	-171.900232	321.616000	0.232143	0.232143	4141.625000
PLCB4_9392103_P	-0.116204	1.484000	0.102041	0.000000	15.536000
PLCB4_9395613_C	95.335000	321.616000	0.625000	0.625000	3005.987000
PLCB4_9408371_P	-0.180184	1.375000	0.020408	0.000000	12.054000
PLCB4_9409176_C	106.867686	321.616000	0.568627	0.568627	8954.840000
PLCB4_9419904_C	28.479649	321.616000	0.245614	0.245614	3488.964000
PLCB4_9435643_C	99.647325	321.616000	0.525000	0.525000	5405.828000
PLCB4_9439902_P	-0.343776	0.523000	0.000000	0.000000	8.368000
PLCB4_9444025_C	15.535927	321.616000	0.414634	0.414634	5284.818000
PLCB4_9444238_C	50.594302	321.616000	0.255814	0.255814	3442.464000
PLCB4_9445806_P	0.136612	2.038000	0.122449	0.061224	22.374000
POLR3F_18467563_C	68.217586	321.801000	0.586207	0.586207	10103.335000
POLR3F_18469056_C	-31.308393	321.616000	0.303571	0.303571	3052.359000
POLR3F_18472520_P	0.033265	1.523000	0.040816	0.000000	17.490000
POLR3F_18480176_C	39.575286	321.616000	0.535714	0.535714	3686.806000
POLR3F_18482645_P	-0.364612	2.143000	0.040816	0.020408	12.376000
POLR3F_18482968_P	0.210633	1.650000	0.061224	0.000000	22.899000
PSMF1_1125645_C	-34.217897	321.801000	0.448276	0.448276	8184.482000
PSMF1_1141335_P	-0.123612	0.611000	0.000000	0.000000	12.831000
PSMF1_1157241_P	-1.279286	-1.135000	0.000000	0.000000	0.000000
PSMF1_1163178_C	225.980973	321.801000	0.783784	0.783784	8921.527000
PTPRA_2873755_C	0.874069	2.465000	0.258621	0.137931	57.272000
PTPRA_2878436_P	-0.628633	-0.353000	0.000000	0.000000	0.000000
PTPRA_2898183_P	-1.479755	-1.378000	0.000000	0.000000	0.000000
PTPRA_3005141_C	52.385725	321.616000	0.470588	0.470588	6360.693000
PTPRA_3007236_P	-0.076265	1.325000	0.061224	0.000000	16.007000
PTPRA_3022215_C	62.690741	321.616000	0.574074	0.574074	6086.818000
PYGB_25248416_C	74.442772	321.801000	0.596491	0.403509	5232.896000
PYGB_25259333_C	9.949393	321.616000	0.214286	0.214286	3782.397000
PYGB_25274595_P	81.160245	321.616000	0.428571	0.428571	5504.702000
PYGB_25274845_P	-0.429265	0.768000	0.000000	0.000000	6.964000
PYGB_25276752_C	-57.419094	321.616000	0.188679	0.188679	1720.063000
PYGB_25278773_P	-0.437633	0.744000	0.000000	0.000000	5.800000
PYGB_25279144_C	33.525333	321.616000	0.298246	0.298246	4774.365000
PYGB_25282142_C	35.772691	321.616000	0.418182	0.418182	5118.355000
PYGB_25282472_P	-0.791061	0.559000	0.000000	0.000000	2.578000
PYGB_25292608_C	56.938327	321.616000	0.461538	0.461538	4849.709000
PYGB_25294585_P	-0.585776	1.424000	0.020408	0.000000	6.378000
PYGB_25296195_P	-0.516429	0.717000	0.000000	0.000000	5.082000
RAD21L1_1226135_C	-0.094397	1.715000	0.086207	0.000000	20.491000
RAD21L1_1233941_P	0.023980	1.356000	0.020408	0.000000	15.458000
RAD21L1_1238209_C	1.438138	3.921000	0.517241	0.362069	89.868000
RAD21L1_1243096_P	1.330735	4.321000	0.551020	0.346939	73.250000
RAD21L1_1243191_C	0.709034	4.321000	0.293103	0.137931	54.101000
RAD21L1_1243951_P	0.391571	2.014000	0.122449	0.061224	28.743000
RALGAPA2_20412021_C	16.371158	321.616000	0.473684	0.473684	5328.742000
RALGAPA2_20503629_P	123.315776	321.801000	0.693878	0.693878	10787.587000
RALGAPA2_20511248_C	20.102735	321.616000	0.285714	0.285714	4460.524000
RALGAPA2_20511579_P	-0.155571	0.993000	0.000000	0.000000	12.662000
RBBP9_18494845_P	0.290612	1.618000	0.040816	0.000000	25.602000
RBBP9_18495832_C	1.808931	3.952000	0.603448	0.448276	108.472000
REM1_31476050_P	-0.562837	0.841000	0.000000	0.000000	5.732000
REM1_31476780_C	24.064979	321.616000	0.276596	0.276596	3838.661000
RIN2_19938272_P	-0.378224	0.511000	0.000000	0.000000	6.643000
RIN2_19956802_C	28.699000	321.616000	0.421053	0.421053	4722.439000
RNF24_3948518_P	0.317143	1.958000	0.142857	0.000000	26.955000
RNF24_3963869_C	-145.666444	321.616000	0.259259	0.259259	1485.275000
RRBP1_17614731_C	63.793694	321.616000	0.326531	0.326531	4617.592000
RRBP1_17615425_C	0.371052	3.017000	0.241379	0.103448	40.612000
RRBP1_17615920_C	0.517845	4.086000	0.344828	0.206897	55.098000
RRBP1_17616726_C	74.837118	321.616000	0.686275	0.686275	7350.269000
RRBP1_17616839_P	144.693809	321.616000	0.595745	0.595745	8572.457000
RRBP1_17617263_P	-0.292816	1.600000	0.020408	0.000000	11.835000
RRBP1_17618303_P	-0.493163	1.120000	0.000000	0.000000	6.274000
RRBP1_17618334_P	-0.648033	1.098000	0.000000	0.000000	3.489000
RRBP1_17618590_C	43.670462	321.616000	0.346154	0.346154	4458.725000
RRBP1_17619627_C	15.156170	321.616000	0.283019	0.283019	3028.206000
RRBP1_17619960_P	-0.590388	1.935000	0.020408	0.000000	7.300000
RRBP1_17620293_C	37.791673	321.616000	0.346154	0.346154	5618.500000
RRBP1_17620709_C	41.544500	321.616000	0.339286	0.339286	3683.348000
RRBP1_17620889_P	-0.826571	0.615000	0.000000	0.000000	3.979000
RRBP1_17620919_P	-1.032897	0.502000	0.000000	0.000000	1.882000
RRBP1_17621452_C	-40.887673	321.616000	0.306122	0.306122	2434.807000
RRBP1_17621684_C	-0.117276	3.963000	0.137931	0.120690	30.226000
RRBP1_17621849_C	-10.257714	321.616000	0.178571	0.178571	3181.432000
RRBP1_17624570_C	52.115396	321.616000	0.354167	0.354167	4236.956000
RRBP1_17625052_P	-0.532878	0.687000	0.000000	0.000000	4.242000
RRBP1_17625506_C	73.638961	321.616000	0.450980	0.450980	6403.237000
RRBP1_17626047_P	-0.144429	1.375000	0.061224	0.000000	15.934000
RRBP1_17627342_C	0.333034	3.547000	0.241379	0.189655	44.793000
RRBP1_17627498_C	13.596704	321.616000	0.148148	0.148148	2516.040000
RRBP1_17628581_P	-0.342898	1.777000	0.020408	0.000000	9.746000
RRBP1_17629817_C	66.730681	321.616000	0.361702	0.361702	5302.254000
RRBP1_17630180_P	-0.380694	1.792000	0.020408	0.000000	6.692000
RRBP1_17631666_P	-0.083714	1.597000	0.040816	0.000000	14.940000
RRBP1_17631741_P	-0.442347	1.303000	0.020408	0.000000	7.480000
RRBP1_17632412_P	-0.659020	1.320000	0.020408	0.000000	8.384000
RRBP1_17633454_C	-19.509315	321.616000	0.166667	0.166667	2830.493000
RRBP1_17633895_P	0.003306	1.117000	0.000000	0.000000	16.562000
RRBP1_17635822_P	-0.522306	0.952000	0.000000	0.000000	5.365000
RRBP1_17635864_P	-0.230512	0.555000	0.000000	0.000000	7.430000
RRBP1_17636492_P	-0.843449	1.043000	0.000000	0.000000	4.453000
RRBP1_17636571_C	-11.123036	321.616000	0.267857	0.267857	3763.345000
RRBP1_17640039_P	-0.329857	0.816000	0.000000	0.000000	9.270000
RRBP1_17641791_C	-26.625333	321.616000	0.245614	0.245614	2658.484000
RRBP1_17641999_P	-0.507612	1.007000	0.000000	0.000000	5.448000
RRBP1_17642973_C	44.870190	321.616000	0.275862	0.275862	4916.554000
RRBP1_17648443_P	-0.277000	1.476000	0.020408	0.000000	10.698000
RRBP1_17658599_C	109.818805	319.100000	0.609756	0.609756	7183.285000
RRBP1_17659974_C	-26.166231	321.616000	0.230769	0.230769	3522.236000
RRBP1_17660136_P	-16.701073	319.100000	0.146341	0.146341	1894.998000
RRBP1_17682022_C	0.529672	2.574000	0.086207	0.017241	37.669000
SDCBP2_1313448_P	73.518000	321.616000	0.444444	0.444444	6321.260000
SDCBP2_1320357_C	30.330159	321.616000	0.409091	0.409091	5670.498000
SEC23B_18507579_P	0.345898	2.627000	0.122449	0.061224	31.194000
SEC23B_18507664_C	-0.296379	1.482000	0.017241	0.000000	14.788000
SEC23B_18511051_C	-41.892755	321.616000	0.415094	0.226415	2937.302000
SEC23B_18512277_C	51.087370	321.616000	0.333333	0.333333	5579.905000
SEC23B_18515355_P	-0.235592	0.654000	0.000000	0.000000	9.156000
SEC23B_18517871_P	-1.941612	-1.897000	0.000000	0.000000	0.000000
SEC23B_18525015_C	-17.426875	321.616000	0.400000	0.400000	3554.238000
SEL1L2_13886667_P	-0.324673	0.737000	0.000000	0.000000	4.823000
SEL1L2_13995017_C	-0.022138	2.221000	0.068966	0.034483	23.507000
SIGLEC1_3689956_C	0.260034	4.261000	0.137931	0.086207	36.797000
SIGLEC1_3691897_C	0.004517	4.229000	0.155172	0.120690	33.100000
SIGLEC1_3697220_P	0.716633	2.991000	0.244898	0.122449	45.052000
SIGLEC1_3703251_P	1.204918	3.589000	0.428571	0.367347	74.650000
SIGLEC1_3704822_P	-0.330449	0.544000	0.000000	0.000000	7.072000
SIGLEC1_3706341_C	0.288224	3.795000	0.241379	0.120690	46.506000
SIGLEC1_3706548_P	0.078449	3.159000	0.244898	0.163265	35.254000
SIGLEC1_3707074_C	-0.079621	3.568000	0.120690	0.086207	32.154000
SLC23A2_4862314_P	-0.360980	0.580000	0.000000	0.000000	6.511000
SLC23A2_4874271_P	-0.333020	1.643000	0.020408	0.000000	8.468000
SLC23A2_4883978_P	-0.177898	1.134000	0.000000	0.000000	12.268000
SLC23A2_4899549_C	-26.836745	321.616000	0.255319	0.255319	3832.276000
SLC23A2_4970787_C	0.298172	2.389000	0.172414	0.051724	36.135000
SLC23A2_5010176_C	-0.150397	0.757000	0.000000	0.000000	14.761000
SLC24A3_19212979_C	0.559724	2.162000	0.206897	0.017241	40.710000
SLC24A3_19592150_P	-0.370776	0.950000	0.000000	0.000000	10.542000
SNAP25_10275247_P	-0.040061	2.872000	0.020408	0.020408	16.869000
SNAP25_10275558_C	-94.860490	321.616000	0.265306	0.265306	2268.362000
SNPH_1294581_P	0.651878	2.475000	0.387755	0.081633	45.647000
SNPH_1294679_P	1.274796	3.283000	0.653061	0.163265	67.250000
SNPH_1294973_C	0.772759	3.210000	0.362069	0.120690	54.793000
SNPH_1296416_C	98.391000	321.616000	0.463415	0.463415	5315.560000
SNPH_1296625_P	-0.554388	0.934000	0.000000	0.000000	6.396000
SNPH_1297247_C	40.501205	321.616000	0.410256	0.307692	3163.474000
SNPH_1300706_C	43.909895	321.616000	0.403509	0.333333	5707.607000
SNRPB2_16730159_C	-0.499224	1.178000	0.000000	0.000000	9.671000
SNRPB2_16731481_P	0.212020	2.391000	0.142857	0.020408	24.193000
SNRPB2_16731761_C	114.245845	321.801000	0.689655	0.689655	11841.980000
SNRPB2_16740249_P	24.233913	319.100000	0.434783	0.434783	3102.782000
SNRPB_2462630_C	40.459639	321.616000	0.472222	0.472222	5415.760000
SNRPB_2463332_P	-0.379265	1.452000	0.020408	0.000000	11.672000
SNRPB_2463410_P	0.182776	1.391000	0.020408	0.000000	20.129000
SNRPB_2463469_P	-0.236367	2.212000	0.040816	0.020408	12.782000
SNRPB_2465702_C	1.110436	321.616000	0.309091	0.309091	4508.320000
SNRPB_2467601_C	-11.140185	321.616000	0.277778	0.277778	4760.289000
SNRPB_2470682_C	152.700052	321.801000	0.741379	0.741379	13645.660000
SPTLC3_13009067_C	1.005259	3.699000	0.258621	0.155172	63.459000
SPTLC3_13041688_P	-0.152286	0.508000	0.000000	0.000000	12.192000
STK35_2102170_C	0.274948	2.599000	0.120690	0.068966	34.701000
STK35_2110389_P	0.129224	2.219000	0.081633	0.020408	20.930000
TASP1_13435038_C	102.953556	321.616000	0.644444	0.644444	7241.330000
TASP1_13459625_P	0.351469	1.620000	0.102041	0.000000	26.034000
TGM6_2380970_C	0.457672	2.597000	0.155172	0.137931	43.837000
TGM6_2396846_P	-0.187347	0.818000	0.000000	0.000000	11.252000
TGM6_2398630_P	-0.283796	1.489000	0.020408	0.000000	11.470000
TGM6_2417568_C	0.382707	4.122000	0.241379	0.189655	52.653000
TGM6_2423563_P	-1.001000	-0.951000	0.000000	0.000000	0.000000
TGM6_2430595_C	0.968190	4.286000	0.362069	0.258621	68.675000
TM9SF4_32110034_C	0.387948	2.289000	0.068966	0.034483	33.834000
