MAF_file	mean_phylop	max_phylop	fraction_constrained	fraction_constrained_p01	sum_positive_phylop	decoy_id_clean
LEPR_65597123	-0.005735	0.327000	0.000000	0.000000	11.445000	LEPR_65597123
LEPR_65597128	0.214500	0.463000	0.000000	0.000000	1.389000	LEPR_65597128
LEPR_65604936	0.095776	1.464000	0.040816	0.000000	16.422000	LEPR_65604936
LEPR_65609580	0.005082	1.996000	0.020408	0.000000	16.463000	LEPR_65609580
LEPR_65609584	0.378333	0.779000	0.000000	0.000000	1.558000	LEPR_65609584
LEPR_65613041	-0.597796	-0.396000	0.000000	0.000000	0.000000	LEPR_65613041
LEPR_65616711	0.289061	1.715000	0.061224	0.000000	25.814000	LEPR_65616711
LEPR_65617352	-0.145265	1.878000	0.020408	0.000000	13.233000	LEPR_65617352
LEPR_65620155	-0.106367	2.140000	0.020408	0.020408	15.295000	LEPR_65620155
LEXM_54814568	-0.239755	1.540000	0.040816	0.000000	12.113000	LEXM_54814568
LHX8_75144328	134.837043	321.801000	0.695652	0.695652	10082.440000	LHX8_75144328
LMNA_156134640	1.424727	319.100000	0.545455	0.545455	983.947000	LMNA_156134640
LMO4_87341958	0.822224	2.540000	0.367347	0.183673	45.856000	LMO4_87341958
LMO4_87342667	1.440980	3.126000	0.612245	0.122449	71.126000	LMO4_87342667
LRIF1_110948657	-0.021020	2.232000	0.020408	0.020408	18.995000	LRIF1_110948657
LRIG2_113097452	-0.091816	2.202000	0.122449	0.020408	20.442000	LRIG2_113097452
LRIG2_113099211	-1.125000	-0.657000	0.000000	0.000000	0.000000	LRIG2_113099211
LRIG2_113116171	69.074073	319.100000	0.682927	0.487805	4722.244000	LRIG2_113116171
LRIG2_113116719	-0.029306	1.222000	0.000000	0.000000	14.179000	LRIG2_113116719
LRP8_53261828	0.144143	1.300000	0.000000	0.000000	22.940000	LRP8_53261828
LRRC39_100155479	0.134612	2.076000	0.081633	0.040816	21.598000	LRRC39_100155479
LRRC39_100155767	-0.168755	1.230000	0.000000	0.000000	12.892000	LRRC39_100155767
LRRC39_100155771	0.499667	0.939000	0.000000	0.000000	1.878000	LRRC39_100155771
LRRC39_100158750	0.250510	1.707000	0.061224	0.000000	22.969000	LRRC39_100158750
LRRC39_100158754	-1.253333	0.512000	0.000000	0.000000	0.512000	LRRC39_100158754
LRRC39_100163513	0.007429	1.247000	0.000000	0.000000	15.802000	LRRC39_100163513
LRRC40_70158533	0.208102	2.032000	0.183673	0.040816	24.728000	LRRC40_70158533
LRRC40_70179960	0.208531	1.650000	0.102041	0.000000	25.240000	LRRC40_70179960
LRRC40_70184403	-0.093510	1.698000	0.040816	0.000000	15.237000	LRRC40_70184403
LRRC42_53963208	0.000408	2.182000	0.061224	0.020408	19.103000	LRRC42_53963208
LRRC53_74481562	0.999327	2.748000	0.306122	0.122449	52.791000	LRRC53_74481562
LRRC7_69835281	-0.254796	1.218000	0.000000	0.000000	10.401000	LRRC7_69835281
LRRC7_69836376	-0.468673	1.060000	0.000000	0.000000	8.448000	LRRC7_69836376
LRRC7_69981682	-0.178531	1.140000	0.000000	0.000000	12.593000	LRRC7_69981682
LRRC7_69988832	0.259857	1.328000	0.122449	0.000000	23.031000	LRRC7_69988832
LRRC7_70016715	-0.278592	1.140000	0.000000	0.000000	12.982000	LRRC7_70016715
LRRC7_70017617	0.119939	1.952000	0.061224	0.000000	19.731000	LRRC7_70017617
LRRC7_70045348	-0.003000	1.070000	0.000000	0.000000	16.744000	LRRC7_70045348
LRRC8D_89924877	-0.738245	-0.630000	0.000000	0.000000	0.000000	LRRC8D_89924877
MAGI3_113554709	-0.057490	0.982000	0.000000	0.000000	19.061000	MAGI3_113554709
MAGI3_113615546	0.158612	1.847000	0.020408	0.000000	24.897000	MAGI3_113615546
MAGI3_113644775	-0.151286	1.578000	0.020408	0.000000	16.861000	MAGI3_113644775
MAGI3_113656743	0.054551	2.349000	0.040816	0.020408	17.753000	MAGI3_113656743
MAGOH_53229658	-0.284000	0.589000	0.000000	0.000000	8.246000	MAGOH_53229658
MAN1A2_117403809	0.176367	1.803000	0.081633	0.000000	25.986000	MAN1A2_117403809
MAN1A2_117413529	-0.053633	1.252000	0.000000	0.000000	16.947000	MAN1A2_117413529
MAN1A2_117453009	-0.889429	-0.630000	0.000000	0.000000	0.000000	MAN1A2_117453009
MAN1A2_117498654	0.203714	2.231000	0.122449	0.020408	22.102000	MAN1A2_117498654
MAN1A2_117501849	-0.173592	1.973000	0.020408	0.000000	13.445000	MAN1A2_117501849
MAN1A2_117501854	-0.180400	0.393000	0.000000	0.000000	1.179000	MAN1A2_117501854
MCOLN2_84936339	-0.325020	1.371000	0.040816	0.000000	11.456000	MCOLN2_84936339
MCOLN2_84939786	-0.124980	1.040000	0.000000	0.000000	13.904000	MCOLN2_84939786
MCOLN3_85019464	-0.384490	1.261000	0.000000	0.000000	6.853000	MCOLN3_85019464
MEF2D_156477628	-0.556857	1.130000	0.000000	0.000000	7.084000	MEF2D_156477628
MEF2D_156477634	0.569000	1.177000	0.000000	0.000000	3.432000	MEF2D_156477634
MGC27382_78368872	-0.120163	1.054000	0.000000	0.000000	11.720000	MGC27382_78368872
MGC27382_78368876	-0.344667	0.536000	0.000000	0.000000	0.536000	MGC27382_78368876
MIER1_66967310	-0.881918	-0.641000	0.000000	0.000000	0.000000	MIER1_66967310
MIER1_66967314	-0.939333	-0.641000	0.000000	0.000000	0.000000	MIER1_66967314
MIER1_66971266	94.356000	321.801000	0.653061	0.653061	10090.652000	MIER1_66971266
MIER1_66971273	-0.152500	0.726000	0.000000	0.000000	1.782000	MIER1_66971273
MIER1_66971468	132.348767	321.801000	0.697674	0.697674	9517.176000	MIER1_66971468
MIER1_66975236	-0.233816	1.696000	0.020408	0.000000	11.200000	MIER1_66975236
MIER1_66978288	0.295469	2.406000	0.102041	0.061224	28.222000	MIER1_66978288
MIER1_66978837	0.916735	2.775000	0.367347	0.081633	50.436000	MIER1_66978837
MIER1_66982296	0.107714	1.443000	0.061224	0.000000	19.279000	MIER1_66982296
MIER1_66982301	0.398250	1.031000	0.000000	0.000000	1.919000	MIER1_66982301
MIGA1_77802291	0.172102	2.083000	0.102041	0.040816	23.528000	MIGA1_77802291
MIGA1_77810752	0.499327	2.419000	0.102041	0.040816	31.940000	MIGA1_77810752
MOV10_112693147	-0.155061	1.183000	0.000000	0.000000	13.630000	MOV10_112693147
MROH7_54669665	-0.283653	0.367000	0.000000	0.000000	7.340000	MROH7_54669665
MROH7_54695044	-0.327551	1.858000	0.020408	0.000000	14.362000	MROH7_54695044
MRPL37_54200662	0.010469	1.439000	0.020408	0.000000	15.254000	MRPL37_54200662
MRPL37_54204808	0.120653	2.326000	0.061224	0.020408	20.489000	MRPL37_54204808
MSH4_75805774	-0.931388	-0.643000	0.000000	0.000000	0.000000	MSH4_75805774
MSH4_75808004	-1.157265	-0.866000	0.000000	0.000000	0.000000	MSH4_75808004
MSH4_75808006	-2.002000	-2.002000	0.000000	0.000000	0.000000	MSH4_75808006
MSH4_75808008	-0.866000	-0.866000	0.000000	0.000000	0.000000	MSH4_75808008
MSH4_75820460	-1.221571	-1.135000	0.000000	0.000000	0.000000	MSH4_75820460
MSH4_75820464	-1.135000	-1.135000	0.000000	0.000000	0.000000	MSH4_75820464
MSH4_75880635	0.555449	2.050000	0.163265	0.122449	37.875000	MSH4_75880635
MSH4_75888273	0.022816	2.194000	0.061224	0.020408	18.297000	MSH4_75888273
MSH4_75888276	-0.448000	-0.368000	0.000000	0.000000	0.000000	MSH4_75888276
MSH4_75899209	-0.035000	1.842000	0.040816	0.000000	20.534000	MSH4_75899209
MTF2_93111479	0.043061	2.577000	0.020408	0.020408	18.971000	MTF2_93111479
MTF2_93118204	0.111551	2.317000	0.061224	0.020408	22.766000	MTF2_93118204
MYBPHL_109295612	-0.277245	2.910000	0.040816	0.040816	16.654000	MYBPHL_109295612
MYSM1_58664131	-0.072347	1.210000	0.000000	0.000000	16.648000	MYSM1_58664131
MYSM1_58699622	-0.374898	1.213000	0.000000	0.000000	11.940000	MYSM1_58699622
NDC1_53794384	-0.062918	1.931000	0.020408	0.000000	12.422000	NDC1_53794384
NDC1_53826404	-0.187061	1.774000	0.040816	0.000000	15.521000	NDC1_53826404
NDC1_53829521	-0.115551	1.196000	0.000000	0.000000	15.061000	NDC1_53829521
NEXN_77916502	-0.131469	1.548000	0.020408	0.000000	14.643000	NEXN_77916502
NEXN_77941024	-0.168959	0.913000	0.000000	0.000000	10.580000	NEXN_77941024
NFIA_61181526	1.279020	2.993000	0.448980	0.183673	64.284000	NFIA_61181526
NFIA_61201527	-0.361776	2.398000	0.040816	0.020408	10.922000	NFIA_61201527
NFIA_61236594	-0.153592	1.594000	0.020408	0.000000	13.737000	NFIA_61236594
NFIA_61360802	-0.090306	1.665000	0.020408	0.000000	15.470000	NFIA_61360802
NFIA_61365832	0.060837	2.169000	0.061224	0.020408	18.681000	NFIA_61365832
NOTCH2_119917495	-0.329857	0.929000	0.000000	0.000000	8.454000	NOTCH2_119917495
NOTCH2_119938197	-0.052694	1.493000	0.020408	0.000000	12.391000	NOTCH2_119938197
NOTCH2_119940200	0.072510	1.647000	0.061224	0.000000	20.465000	NOTCH2_119940200
NOTCH2_119950075	0.058286	1.638000	0.020408	0.000000	15.957000	NOTCH2_119950075
NOTCH2_119950079	0.172333	0.420000	0.000000	0.000000	0.840000	NOTCH2_119950079
NOTCH2_119952696	-0.995959	-0.383000	0.000000	0.000000	0.000000	NOTCH2_119952696
NOTCH2_119965197	0.557755	2.603000	0.163265	0.061224	34.605000	NOTCH2_119965197
NTRK1_156861329	-0.134408	1.675000	0.040816	0.000000	16.192000	NTRK1_156861329
NUDT17_145848326	-0.474347	2.102000	0.020408	0.020408	7.612000	NUDT17_145848326
NUP210L_153994236	-0.084327	1.489000	0.040816	0.000000	13.737000	NUP210L_153994236
NUP210L_154012785	0.044633	0.725000	0.000000	0.000000	15.495000	NUP210L_154012785
NUP210L_154020025	0.085878	1.253000	0.000000	0.000000	19.153000	NUP210L_154020025
NUP210L_154022504	-0.003857	1.472000	0.020408	0.000000	15.617000	NUP210L_154022504
NUP210L_154051575	-1.099490	-0.969000	0.000000	0.000000	0.000000	NUP210L_154051575
NUP210L_154098530	-0.828449	-0.630000	0.000000	0.000000	0.000000	NUP210L_154098530
NUP210L_154101046	-1.096510	-0.791000	0.000000	0.000000	0.000000	NUP210L_154101046
NUP210L_154126492	-34.719796	321.801000	0.428571	0.428571	6593.026000	NUP210L_154126492
NUP210L_154136614	0.146612	1.619000	0.122449	0.000000	21.738000	NUP210L_154136614
NUP210L_154139412	0.404551	2.420000	0.081633	0.020408	28.497000	NUP210L_154139412
NUP210L_154141257	-0.002531	1.746000	0.061224	0.000000	17.293000	NUP210L_154141257
ODF2L_86352506	0.470898	2.460000	0.122449	0.020408	29.852000	ODF2L_86352506
ODF2L_86353930	0.060265	1.628000	0.040816	0.000000	19.653000	ODF2L_86353930
ODF2L_86357014	0.181490	2.437000	0.061224	0.020408	22.245000	ODF2L_86357014
ODF2L_86361230	0.061163	1.449000	0.061224	0.000000	17.527000	ODF2L_86361230
ODF2L_86369433	-0.066694	1.228000	0.000000	0.000000	16.732000	ODF2L_86369433
OMA1_58536837	0.168245	2.120000	0.061224	0.040816	22.005000	OMA1_58536837
OTUD7B_149947132	0.107939	1.116000	0.000000	0.000000	16.395000	OTUD7B_149947132
PATJ_61769125	0.793653	2.808000	0.265306	0.081633	44.916000	PATJ_61769125
PATJ_61774906	-0.181510	1.458000	0.020408	0.000000	10.147000	PATJ_61774906
PATJ_61805000	0.525102	2.025000	0.122449	0.040816	34.251000	PATJ_61805000
PATJ_62132857	-0.578469	-0.410000	0.000000	0.000000	0.000000	PATJ_62132857
PATJ_62137990	-0.155653	1.038000	0.000000	0.000000	10.965000	PATJ_62137990
PCSK9_55046433	-0.425857	0.955000	0.000000	0.000000	7.791000	PCSK9_55046433
PCSK9_55057946	-0.402449	1.017000	0.000000	0.000000	8.190000	PCSK9_55057946
PCSK9_55057954	0.028375	1.062000	0.000000	0.000000	2.782000	PCSK9_55057954
PCSK9_55060859	-0.365776	1.107000	0.000000	0.000000	10.607000	PCSK9_55060859
PDE4B_65917392	0.085204	2.363000	0.061224	0.020408	22.769000	PDE4B_65917392
PDE4DIP_148937252	-0.221000	1.456000	0.020408	0.000000	8.470000	PDE4DIP_148937252
PDE4DIP_148970604	-0.002408	1.374000	0.040816	0.000000	15.858000	PDE4DIP_148970604
PDE4DIP_148980738	0.109122	2.719000	0.122449	0.020408	21.801000	PDE4DIP_148980738
PDE4DIP_149003530	-0.157306	1.399000	0.020408	0.000000	11.073000	PDE4DIP_149003530
PDE4DIP_149003532	0.849000	0.849000	0.000000	0.000000	0.849000	PDE4DIP_149003532
PDE4DIP_149003536	-0.141333	1.020000	0.000000	0.000000	1.020000	PDE4DIP_149003536
PDE4DIP_149008953	-0.421347	1.073000	0.000000	0.000000	7.004000	PDE4DIP_149008953
PDE4DIP_149022598	-0.347306	2.421000	0.020408	0.020408	12.446000	PDE4DIP_149022598
PEAR1_156896567	-0.426041	0.593000	0.000000	0.000000	7.159000	PEAR1_156896567
PEAR1_156907352	-0.911082	0.465000	0.000000	0.000000	3.297000	PEAR1_156907352
PEAR1_156907807	-22.314000	318.497000	0.487805	0.317073	971.554000	PEAR1_156907807
PGLYRP3_153299634	-0.491796	1.250000	0.000000	0.000000	8.832000	PGLYRP3_153299634
PGLYRP3_153299639	-0.302000	1.163000	0.000000	0.000000	1.612000	PGLYRP3_153299639
PGM1_63629854	18.746357	319.100000	0.428571	0.428571	990.788000	PGM1_63629854
PGM1_63643651	0.021429	1.704000	0.020408	0.000000	18.821000	PGM1_63643651
PHGDH_119735210	-0.615878	0.837000	0.000000	0.000000	4.241000	PHGDH_119735210
PHTF1_113704493	-0.277918	1.056000	0.000000	0.000000	10.185000	PHTF1_113704493
PHTF1_113704499	-0.096600	0.935000	0.000000	0.000000	1.635000	PHTF1_113704499
PHTF1_113706986	-0.274816	1.001000	0.000000	0.000000	7.884000	PHTF1_113706986
PHTF1_113706990	0.224333	0.989000	0.000000	0.000000	1.296000	PHTF1_113706990
PIP5K1A_151239849	0.342796	1.704000	0.040816	0.000000	23.522000	PIP5K1A_151239849
PIP5K1A_151242407	0.057306	2.108000	0.061224	0.020408	16.549000	PIP5K1A_151242407
PIP5K1A_151245882	-0.160388	0.454000	0.000000	0.000000	10.442000	PIP5K1A_151245882
PIP5K1A_151246618	0.066939	1.642000	0.061224	0.000000	18.595000	PIP5K1A_151246618
PKN2_88787094	-0.178755	1.466000	0.040816	0.000000	13.065000	PKN2_88787094
PKN2_88806614	-0.125000	2.401000	0.020408	0.020408	16.089000	PKN2_88806614
PKN2_88821599	-0.168143	1.772000	0.081633	0.000000	15.274000	PKN2_88821599
PLPPR4_99297978	-0.187082	1.569000	0.040816	0.000000	10.888000	PLPPR4_99297978
PLPPR4_99303676	0.079041	1.532000	0.061224	0.000000	19.994000	PLPPR4_99303676
PRCC_156784860	0.025020	1.922000	0.081633	0.000000	19.094000	PRCC_156784860
PRCC_156797794	0.236551	1.808000	0.040816	0.000000	23.524000	PRCC_156797794
PRKAA2_56653881	-0.413143	1.136000	0.000000	0.000000	9.566000	PRKAA2_56653881
PRKAA2_56674922	-0.023490	1.633000	0.040816	0.000000	20.086000	PRKAA2_56674922
PRKAA2_56694591	-0.057735	1.008000	0.000000	0.000000	14.084000	PRKAA2_56694591
PRKAA2_56706307	0.434061	3.249000	0.061224	0.020408	27.713000	PRKAA2_56706307
PRKAA2_56706468	-0.013653	1.809000	0.040816	0.000000	21.511000	PRKAA2_56706468
PRKACB_84121905	-0.015776	1.964000	0.061224	0.000000	21.831000	PRKACB_84121905
PRKACB_84197380	-0.058939	1.616000	0.020408	0.000000	15.867000	PRKACB_84197380
PRPF3_150325454	0.203816	2.111000	0.102041	0.061224	24.888000	PRPF3_150325454
PSMA5_109415423	0.607306	2.077000	0.163265	0.040816	34.881000	PSMA5_109415423
PSMA5_109415982	0.322898	1.654000	0.040816	0.000000	25.284000	PSMA5_109415982
PSMB4_151399808	-0.467306	1.180000	0.000000	0.000000	7.578000	PSMB4_151399808
PTBP2_96783957	0.230571	1.504000	0.122449	0.000000	24.221000	PTBP2_96783957
PTBP2_96810515	0.281163	1.465000	0.040816	0.000000	23.053000	PTBP2_96810515
PTBP2_96810518	0.977000	0.977000	0.000000	0.000000	1.954000	PTBP2_96810518
PTBP2_96810521	0.027000	0.410000	0.000000	0.000000	0.410000	PTBP2_96810521
PTGER3_70862143	0.119959	1.856000	0.081633	0.000000	22.675000	PTGER3_70862143
PTGER3_70862145	0.455000	0.455000	0.000000	0.000000	0.455000	PTGER3_70862145
PTGFRN_116946365	-0.235449	1.623000	0.040816	0.000000	14.800000	PTGFRN_116946365
PTPN22_113827002	0.085816	1.703000	0.040816	0.000000	19.968000	PTPN22_113827002
PTPN22_113854314	0.403306	2.380000	0.081633	0.020408	26.449000	PTPN22_113854314
RABGGTB_75791236	34.078705	319.100000	0.477273	0.477273	2604.230000	RABGGTB_75791236
RAP1A_111701053	-0.052184	0.365000	0.000000	0.000000	12.045000	RAP1A_111701053
RAP1A_111708971	-0.028265	1.994000	0.040816	0.000000	15.422000	RAP1A_111708971
RAVER2_64780754	0.112531	1.745000	0.040816	0.000000	20.383000	RAVER2_64780754
RAVER2_64805266	0.229286	2.199000	0.061224	0.040816	22.039000	RAVER2_64805266
REG4_119799576	-0.186429	1.237000	0.000000	0.000000	14.820000	REG4_119799576
RHBG_156381257	-0.130327	1.109000	0.000000	0.000000	11.744000	RHBG_156381257
RHBG_156381260	-0.258000	0.323000	0.000000	0.000000	0.323000	RHBG_156381260
RHBG_156381569	-34.790471	309.304000	0.176471	0.176471	371.524000	RHBG_156381569
RHBG_156381605	-0.236743	1.111000	0.000000	0.000000	5.235000	RHBG_156381605
RHBG_156381759	23.982360	309.308000	0.520000	0.520000	782.326000	RHBG_156381759
RHBG_156384372	-0.140571	1.251000	0.000000	0.000000	12.905000	RHBG_156384372
RIIAD1_151724237	-0.089143	1.660000	0.020408	0.000000	13.698000	RIIAD1_151724237
RIIAD1_151727834	0.539898	2.088000	0.183673	0.020408	35.148000	RIIAD1_151727834
RIIAD1_151728499	-0.409571	0.489000	0.000000	0.000000	4.266000	RIIAD1_151728499
RIIAD1_151728504	-0.613750	0.558000	0.000000	0.000000	0.558000	RIIAD1_151728504
RNF115_145748946	0.115776	1.781000	0.020408	0.000000	15.771000	RNF115_145748946
RNPC3_103537049	-0.017653	1.905000	0.081633	0.000000	19.042000	RNPC3_103537049
RNPC3_103537053	0.754333	1.867000	0.333333	0.000000	2.620000	RNPC3_103537053
RNPC3_103540865	0.205388	2.943000	0.081633	0.061224	25.682000	RNPC3_103540865
RNPC3_103541660	-0.379980	1.649000	0.020408	0.000000	10.736000	RNPC3_103541660
RNPC3_103541672	-0.537364	1.486000	0.181818	0.000000	3.629000	RNPC3_103541672
RNPC3_103547371	-0.235184	1.991000	0.040816	0.000000	15.788000	RNPC3_103547371
RORC_151815879	1.804653	2.947000	0.857143	0.367347	88.428000	RORC_151815879
RP11-504A18.1_56250505	-0.195102	2.141000	0.020408	0.020408	13.483000	RP11-504A18.1_56250505
RP11-504A18.1_56251900	-0.323429	0.937000	0.000000	0.000000	9.576000	RP11-504A18.1_56251900
RP4-621F18.2_85489055	-0.008245	1.280000	0.000000	0.000000	15.804000	RP4-621F18.2_85489055
RP4-735C1.4_109730389	0.110531	1.913000	0.020408	0.000000	20.280000	RP4-735C1.4_109730389
RPAP2_92300501	-0.033143	1.988000	0.061224	0.000000	17.438000	RPAP2_92300501
RPAP2_92306309	0.042633	1.516000	0.040816	0.000000	17.692000	RPAP2_92306309
RPAP2_92334248	-0.400633	1.057000	0.000000	0.000000	9.357000	RPAP2_92334248
RPE65_68435117	-0.258122	1.391000	0.020408	0.000000	11.495000	RPE65_68435117
RPE65_68447062	-0.141347	1.151000	0.000000	0.000000	13.266000	RPE65_68447062
RPF1_84486233	-0.529755	-0.357000	0.000000	0.000000	0.000000	RPF1_84486233
RPF1_84487309	-0.659898	-0.415000	0.000000	0.000000	0.000000	RPF1_84487309
RPF1_84494010	0.286184	1.778000	0.081633	0.000000	24.248000	RPF1_84494010
RPF1_84494703	0.094082	2.672000	0.142857	0.040816	24.154000	RPF1_84494703
RPL5_92834666	-0.150633	1.755000	0.040816	0.000000	14.327000	RPL5_92834666
RPRD2_150443011	0.820510	3.315000	0.326531	0.163265	48.203000	RPRD2_150443011
RPRD2_150464455	0.005224	1.475000	0.020408	0.000000	18.569000	RPRD2_150464455
RPRD2_150470004	0.037735	1.480000	0.020408	0.000000	18.343000	RPRD2_150470004
RPS27_153992009	-46.946020	321.801000	0.428571	0.428571	6517.831000	RPS27_153992009
RSBN1_113774202	-0.115245	0.981000	0.000000	0.000000	15.093000	RSBN1_113774202
RTCA_100274422	-0.118898	1.040000	0.000000	0.000000	14.736000	RTCA_100274422
RTCA_100278956	0.227306	1.202000	0.000000	0.000000	23.501000	RTCA_100278956
RTCA_100291184	-0.112327	1.118000	0.000000	0.000000	13.354000	RTCA_100291184
RUSC1_155330131	0.137449	2.081000	0.163265	0.081633	24.285000	RUSC1_155330131
S100A14_153615405	0.011041	3.380000	0.102041	0.040816	20.881000	S100A14_153615405
S100A7_153458294	-0.876918	0.868000	0.000000	0.000000	2.237000	S100A7_153458294
SARS_109224263	-0.376898	0.990000	0.000000	0.000000	8.618000	SARS_109224263
SASS6_100119456	-0.166286	1.188000	0.000000	0.000000	11.329000	SASS6_100119456
SASS6_100123871	0.397245	2.578000	0.163265	0.040816	33.100000	SASS6_100123871
SASS6_100124970	-0.892857	-0.630000	0.000000	0.000000	0.000000	SASS6_100124970
SCP2_52960165	-1.228510	-0.887000	0.000000	0.000000	0.000000	SCP2_52960165
SEMA4A_156174408	-0.376184	1.564000	0.040816	0.000000	9.782000	SEMA4A_156174408
SEMA6C_151136374	4.345756	318.320000	0.133333	0.133333	1864.840000	SEMA6C_151136374
SEMA6C_151138500	53.872543	319.100000	0.600000	0.600000	2668.910000	SEMA6C_151138500
SETDB1_150926575	0.401490	1.974000	0.122449	0.000000	26.807000	SETDB1_150926575
SETDB1_150944280	-0.041898	1.636000	0.040816	0.000000	17.362000	SETDB1_150944280
SETDB1_150944284	0.274333	1.237000	0.000000	0.000000	2.094000	SETDB1_150944284
SETDB1_150959727	-0.225204	1.599000	0.040816	0.000000	12.951000	SETDB1_150959727
SGIP1_66634777	0.270449	2.579000	0.081633	0.040816	28.824000	SGIP1_66634777
SGIP1_66673751	-0.392939	1.073000	0.000000	0.000000	9.859000	SGIP1_66673751
SGIP1_66680836	0.151755	3.089000	0.102041	0.040816	23.639000	SGIP1_66680836
SGIP1_66741074	142.049000	321.801000	0.729167	0.729167	10931.735000	SGIP1_66741074
SH3GLB1_86719070	0.071816	1.481000	0.061224	0.000000	19.717000	SH3GLB1_86719070
SHC1_154968705	118.823731	319.100000	0.615385	0.615385	4404.212000	SHC1_154968705
SHC1_154968707	-0.321000	-0.321000	0.000000	0.000000	0.000000	SHC1_154968707
SHC1_154968711	0.421000	1.511000	0.250000	0.000000	2.436000	SHC1_154968711
SIKE1_114775154	0.474286	2.088000	0.183673	0.061224	31.736000	SIKE1_114775154
SIKE1_114778719	0.264510	2.236000	0.122449	0.040816	23.733000	SIKE1_114778719
SLC22A15_115985140	-0.773388	-0.417000	0.000000	0.000000	0.000000	SLC22A15_115985140
SLC22A15_116021937	-0.184245	1.000000	0.000000	0.000000	15.974000	SLC22A15_116021937
SLC22A15_116024800	-0.165837	1.209000	0.000000	0.000000	12.557000	SLC22A15_116024800
SLC22A15_116027211	1.082367	2.706000	0.285714	0.142857	53.773000	SLC22A15_116027211
SLC22A15_116027215	0.808667	2.287000	0.333333	0.333333	2.730000	SLC22A15_116027215
SLC25A24_108184311	-0.370816	1.004000	0.000000	0.000000	7.481000	SLC25A24_108184311
SLC30A7_100925248	-0.137286	1.786000	0.040816	0.000000	14.700000	SLC30A7_100925248
SLC30A7_100964454	0.103816	0.938000	0.000000	0.000000	17.516000	SLC30A7_100964454
SLC30A7_100969537	0.083959	0.990000	0.000000	0.000000	16.082000	SLC30A7_100969537
