ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7928	"ENSMUSG00000040387.16"	"Klhl32"	chr4	-	24708952	24709051	24682054	24682270	24792616	24792797	7928	0,0,1,14,10,8	0,0,0,1,0,0	16,18,19,15,12,17	0,0,0,0,0,0	198	99	1	1.0	NA,NA,1.0,0.875,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.031
7930	"ENSMUSG00000040387.16"	"Klhl32"	chr4	-	24743857	24743965	24682054	24682270	24792616	24792797	7930	0,0,26,25,24,25	0,0,0,1,0,0	24,21,23,24,22,32	0,0,0,0,0,0	207	99	1	1.0	NA,NA,1.0,0.923,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.019
7931	"ENSMUSG00000040387.16"	"Klhl32"	chr4	-	24743857	24743965	24708952	24709051	24792616	24792797	7931	0,0,54,59,45,63	0,0,0,0,0,1	73,53,68,72,53,57	0,1,0,0,0,0	207	99	1	1.0	NA,NA,1.0,1.0,1.0,0.968	1.0,0.962,1.0,1.0,1.0,1.0	-0.002
7932	"ENSMUSG00000040387.16"	"Klhl32"	chr4	-	24792616	24792797	24743857	24743965	24850737	24850931	7932	0,0,32,38,31,29	0,0,0,0,0,0	38,36,31,52,28,42	2,0,0,0,0,0	280	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	0.87,1.0,1.0,1.0,1.0,1.0	0.022
7933	"ENSMUSG00000040387.16"	"Klhl32"	chr4	-	24800805	24800890	24792616	24792797	24850737	24850931	7933	0,0,33,37,55,25	0,0,0,0,4,0	41,47,36,67,47,36	4,2,0,1,0,3	184	99	1	1.0	NA,NA,1.0,1.0,0.881,1.0	0.847,0.927,1.0,0.973,1.0,0.866	0.035
7936	"ENSMUSG00000028222.2"	"Calb1"	chr4	+	15895628	15895685	15895440	15895524	15898877	15898955	7936	0,0,363,376,325,343	0,0,5,0,0,2	117,101,81,160,253,283	0,0,0,0,0,0	156	99	1	1.0	NA,NA,0.979,1.0,1.0,0.991	1.0,1.0,1.0,1.0,1.0,1.0	-0.007
7937	"ENSMUSG00000028222.2"	"Calb1"	chr4	+	15898877	15898955	15895628	15895685	15900768	15900824	7937	0,0,325,344,336,302	0,0,0,0,2,0	122,91,103,137,235,289	0,0,2,0,0,0	177	99	1	1.0	NA,NA,1.0,1.0,0.989,1.0	1.0,1.0,0.966,1.0,1.0,1.0	0.003
7938	"ENSMUSG00000028222.2"	"Calb1"	chr4	+	15901088	15901142	15898877	15898955	15904249	15904321	7938	0,0,182,196,190,148	0,0,1,3,1,0	78,61,50,91,104,159	0,1,0,0,0,0	153	99	1	1.0	NA,NA,0.992,0.977,0.992,1.0	1.0,0.975,1.0,1.0,1.0,1.0	-0.006
7939	"ENSMUSG00000028222.2"	"Calb1"	chr4	+	15901088	15901142	15900919	15900959	15904249	15904321	7939	0,0,369,421,402,307	0,0,0,0,0,0	193,140,120,165,234,358	0,0,0,0,2,0	153	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.987,1.0	0.002
7975	"ENSMUSG00000028410.13"	"Dnaja1"	chr4	+	40723702	40723844	40722479	40722633	40723972	40724150	7975	0,0,1207,1445,1520,1518	0,0,3,0,0,0	1742,1558,1590,1749,1871,1837	0,1,1,0,0,0	241	99	1	1.0	NA,NA,0.994,1.0,1.0,1.0	1.0,0.998,0.998,1.0,1.0,1.0	-0.001
7976	"ENSMUSG00000028410.13"	"Dnaja1"	chr4	+	40723972	40724150	40723702	40723844	40726104	40726180	7976	0,0,1735,2215,2287,2180	0,0,0,0,0,0	2641,2220,2532,2624,2653,2766	0,1,1,0,2,0	277	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.999,0.999,1.0,0.998,1.0	0.001
7977	"ENSMUSG00000028410.13"	"Dnaja1"	chr4	+	40726104	40726209	40723972	40724150	40727955	40728164	7977	0,0,1540,2088,1949,1866	0,0,0,0,3,0	2391,1849,2292,2440,2290,2511	0,0,0,0,0,0	204	99	1	1.0	NA,NA,1.0,1.0,0.997,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
7978	"ENSMUSG00000028410.13"	"Dnaja1"	chr4	+	40727955	40728183	40726104	40726209	40730172	40730193	7978	0,0,2185,2787,2708,2461	0,0,0,0,0,3	3255,2715,3028,3134,3119,3266	0,0,3,4,0,0	327	99	1	1.0	NA,NA,1.0,1.0,1.0,0.996	1.0,1.0,0.997,0.996,1.0,1.0	0.0
7979	"ENSMUSG00000028410.13"	"Dnaja1"	chr4	+	40732075	40732176	40731683	40731799	40732727	40733900	7979	0,0,1436,1907,2071,1775	0,0,0,0,0,3	2318,1784,2099,2221,2101,2354	1,0,0,0,0,0	200	99	1	1.0	NA,NA,1.0,1.0,1.0,0.997	0.999,1.0,1.0,1.0,1.0,1.0	-0.001
8064	"ENSMUSG00000028464.16"	"Tpm2"	chr4	-	43518643	43518719	43518401	43518464	43519002	43519078	8064	0,0,8,7,0,12	0,0,2,4,2,3	6,3,8,11,9,1	2,0,0,1,4,4	175	99	1	1.0	NA,NA,0.694,0.497,0.0,0.694	0.629,1.0,1.0,0.862,0.56,0.124	-0.225
8065	"ENSMUSG00000028464.16"	"Tpm2"	chr4	-	43518643	43518719	43518401	43518464	43519226	43519297	8065	0,0,18,13,8,21	0,0,0,0,0,0	11,14,28,26,25,12	0,0,2,0,0,1	175	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.888,1.0,1.0,0.872	0.04
8066	"ENSMUSG00000028464.16"	"Tpm2"	chr4	-	43519002	43519078	43518401	43518464	43519226	43519297	8066	0,0,4,4,2,4	0,0,0,0,0,0	4,2,2,3,6,11	0,0,2,0,0,1	175	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.361,1.0,1.0,0.862	0.13
8067	"ENSMUSG00000028464.16"	"Tpm2"	chr4	-	43519002	43519078	43518643	43518719	43519226	43519297	8067	0,0,4,0,0,1	0,0,12,6,8,9	5,2,2,2,4,7	8,11,20,15,18,11	175	99	1	1.0	NA,NA,0.159,0.0,0.0,0.059	0.261,0.093,0.054,0.07,0.112,0.265	-0.088
8198	"ENSMUSG00000015189.12"	"Casd1"	chr6	+	4605659	4605735	4601145	4601301	4607982	4608079	8198	0,0,0,0,2,0	0,0,82,58,62,45	1,0,0,1,0,0	76,45,56,65,61,72	175	99	1	1.0	NA,NA,0.0,0.0,0.018,0.0	0.007,0.0,0.0,0.009,0.0,0.0	0.002
8199	"ENSMUSG00000015189.12"	"Casd1"	chr6	+	4608633	4608754	4607982	4608079	4613234	4613279	8199	0,0,141,91,108,71	0,0,1,0,0,4	112,81,103,116,97,103	2,1,2,1,0,0	220	99	1	1.0	NA,NA,0.984,1.0,1.0,0.889	0.962,0.973,0.959,0.981,1.0,1.0	-0.011
8200	"ENSMUSG00000015189.12"	"Casd1"	chr6	+	4619288	4619333	4614648	4614711	4619760	4619884	8200	0,0,65,82,81,93	0,0,0,0,2,0	57,66,61,83,81,54	0,0,0,0,0,0	144	99	1	1.0	NA,NA,1.0,1.0,0.965,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
8201	"ENSMUSG00000015189.12"	"Casd1"	chr6	+	4619760	4619884	4614648	4614711	4624051	4624266	8201	0,0,0,0,2,0	0,0,0,0,0,1	0,0,0,1,3,0	0,0,0,0,0,0	223	99	1	1.0	NA,NA,NA,NA,1.0,0.0	NA,NA,NA,1.0,1.0,NA	-0.5
8203	"ENSMUSG00000015189.12"	"Casd1"	chr6	+	4625465	4625555	4624051	4624474	4629961	4630081	8203	0,0,159,112,142,94	0,0,0,0,0,0	102,92,118,122,139,127	0,4,0,0,0,0	189	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.923,1.0,1.0,1.0,1.0	0.013
8204	"ENSMUSG00000015189.12"	"Casd1"	chr6	+	4629961	4630081	4625465	4625555	4631007	4631164	8204	0,0,164,153,161,137	0,0,0,1,0,1	150,112,150,165,143,167	0,0,0,0,0,1	219	99	1	1.0	NA,NA,1.0,0.986,1.0,0.984	1.0,1.0,1.0,1.0,1.0,0.987	-0.005
8205	"ENSMUSG00000015189.12"	"Casd1"	chr6	+	4634001	4634103	4631518	4631598	4635745	4635886	8205	0,0,148,172,156,140	0,0,0,1,0,0	135,134,99,152,152,189	0,0,1,1,0,0	201	99	1	1.0	NA,NA,1.0,0.988,1.0,1.0	1.0,1.0,0.98,0.987,1.0,1.0	0.002
8206	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9484471	9484607	9475389	9475481	9508626	9508764	8206	0,0,109,144,134,115	0,0,0,0,0,0	142,118,152,149,152,133	0,0,1,0,0,0	235	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.985,1.0,1.0,1.0	0.003
8207	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9517635	9517734	9514588	9514678	9529885	9530022	8207	0,0,78,79,83,55	0,0,0,2,1,2	93,99,130,106,92,88	0,0,0,0,0,2	198	99	1	1.0	NA,NA,1.0,0.952,0.976,0.932	1.0,1.0,1.0,1.0,1.0,0.957	-0.028
8208	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9529885	9530022	9484471	9484607	9537678	9537765	8208	0,0,4,0,0,1	0,0,0,1,0,0	0,2,0,1,0,3	0,0,0,0,0,0	236	99	1	1.0	NA,NA,1.0,0.0,NA,1.0	NA,1.0,NA,1.0,NA,1.0	-0.333
8209	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9529885	9530022	9517635	9517734	9537678	9537765	8209	0,0,48,32,47,36	0,0,0,0,0,1	47,66,79,69,51,49	0,0,0,0,0,0	236	99	1	1.0	NA,NA,1.0,1.0,1.0,0.938	1.0,1.0,1.0,1.0,1.0,1.0	-0.016
8210	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9531914	9532065	9529885	9530022	9537678	9537765	8210	0,0,155,124,109,101	0,0,0,0,0,1	141,139,181,145,149,89	0,0,0,0,0,0	250	99	1	1.0	NA,NA,1.0,1.0,1.0,0.976	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
8211	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9583811	9583856	9542224	9542310	9594662	9594698	8211	0,0,93,139,125,86	0,0,1,0,0,1	137,147,154,112,147,115	0,2,2,0,1,0	144	99	1	1.0	NA,NA,0.985,1.0,1.0,0.983	1.0,0.981,0.981,1.0,0.99,1.0	0.0
8212	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9583811	9583856	9542224	9542310	9598268	9598301	8212	0,0,14,24,13,9	0,0,0,0,0,0	16,28,22,11,23,14	0,0,0,2,0,0	144	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.791,1.0,1.0	0.035
8213	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9583811	9583856	9542224	9542310	9635900	9635969	8213	0,0,15,24,13,9	0,0,0,1,0,0	16,28,22,13,27,14	0,1,1,0,0,0	144	99	1	1.0	NA,NA,1.0,0.943,1.0,1.0	1.0,0.951,0.938,1.0,1.0,1.0	0.004
8214	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9583811	9583856	9574871	9576973	9594662	9594698	8214	0,0,153,227,211,142	0,0,0,0,0,0	231,222,221,213,202,178	0,1,7,0,1,0	144	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.993,0.956,1.0,0.993,1.0	0.01
8215	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9583811	9583856	9574871	9576973	9635900	9635969	8215	0,0,14,41,33,21	0,0,0,1,0,0	31,41,27,33,30,32	0,0,0,0,0,0	144	99	1	1.0	NA,NA,1.0,0.966,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.008
8217	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9598268	9598301	9583811	9583856	9601306	9601363	8217	0,0,17,12,11,15	0,0,0,0,0,0	19,19,11,18,22,23	0,0,0,5,0,2	132	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.73,1.0,0.896	0.062
8219	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9598732	9598780	9598268	9598301	9601306	9601363	8219	0,0,153,205,160,158	0,0,39,79,63,51	224,247,244,250,218,196	81,66,70,66,101,77	147	99	1	1.0	NA,NA,0.725,0.636,0.631,0.676	0.651,0.716,0.701,0.718,0.592,0.632	-0.001
8220	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9604515	9604629	9602468	9602501	9607796	9607871	8220	0,0,325,281,296,262	0,0,0,0,0,0	390,378,364,381,409,368	0,0,0,1,0,0	213	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.994,1.0,1.0	0.001
8221	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9604515	9604629	9602468	9602501	9635900	9635969	8221	0,0,143,153,150,133	0,0,0,1,0,0	234,184,190,205,211,220	0,0,0,3,0,0	213	99	1	1.0	NA,NA,1.0,0.986,1.0,1.0	1.0,1.0,1.0,0.969,1.0,1.0	0.002
8222	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9607796	9607871	9602468	9602501	9635900	9635969	8222	0,0,1,0,0,0	0,0,0,1,0,0	0,4,4,5,1,4	0,0,0,3,0,0	174	99	1	1.0	NA,NA,1.0,0.0,NA,NA	NA,1.0,1.0,0.487,1.0,1.0	-0.397
8223	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9607796	9607871	9604515	9604629	9610842	9610938	8223	0,0,295,229,245,227	0,0,10,17,17,22	295,298,323,300,338,287	18,20,31,28,18,23	174	99	1	1.0	NA,NA,0.944,0.885,0.891,0.854	0.903,0.894,0.856,0.859,0.914,0.877	0.01
8224	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9607796	9607871	9604515	9604629	9635900	9635969	8224	0,0,78,68,78,61	0,0,6,4,7,5	90,114,117,100,112,93	21,12,20,12,13,32	174	99	1	1.0	NA,NA,0.881,0.906,0.864,0.874	0.709,0.844,0.769,0.826,0.831,0.623	0.114
8225	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9610412	9610552	9607796	9607871	9610842	9610938	8225	0,0,1,0,0,4	0,0,219,163,169,169	0,1,0,0,0,1	207,189,217,204,228,198	239	99	1	1.0	NA,NA,0.002,0.0,0.0,0.01	0.0,0.002,0.0,0.0,0.0,0.002	0.002
8226	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9610842	9610938	9604515	9604629	9635900	9635969	8226	0,0,171,176,190,166	0,0,6,4,7,5	192,200,211,187,200,190	21,12,20,12,13,32	195	99	1	1.0	NA,NA,0.935,0.957,0.932,0.944	0.823,0.894,0.843,0.888,0.887,0.751	0.094
8227	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9610842	9610938	9604515	9604629	9668780	9669162	8227	0,0,8,8,12,8	0,0,0,0,0,0	5,13,13,14,11,15	0,0,0,0,1,0	195	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.848,1.0	0.025
8228	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9610842	9610938	9607796	9607871	9635900	9635969	8228	0,0,380,322,342,312	0,0,2,2,2,1	381,369,398,361,410,362	2,5,8,4,1,4	195	99	1	1.0	NA,NA,0.99,0.988,0.989,0.994	0.99,0.974,0.962,0.979,0.995,0.979	0.01
8229	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9610842	9610938	9607796	9607871	9639197	9639260	8229	0,0,154,113,115,107	0,0,0,0,0,0	140,128,131,139,148,119	0,2,0,0,0,0	195	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.97,1.0,1.0,1.0,1.0	0.005
8230	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9624359	9624401	9610842	9610938	9635900	9635969	8230	0,0,0,2,0,0	0,0,229,220,232,220	0,0,0,2,0,0	255,248,285,239,271,252	141	99	1	1.0	NA,NA,0.0,0.006,0.0,0.0	0.0,0.0,0.0,0.006,0.0,0.0	0.001
8231	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9624359	9624401	9620908	9622226	9635900	9635969	8231	0,0,0,5,0,0	0,0,0,2,0,1	1,0,1,3,2,0	0,1,0,7,1,4	141	99	1	1.0	NA,NA,NA,0.637,NA,0.0	1.0,0.0,1.0,0.231,0.584,0.0	-0.151
8232	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9635900	9635969	9607796	9607871	9639197	9639260	8232	0,0,81,81,63,76	0,0,0,0,0,0	98,72,79,106,77,71	0,2,0,0,0,0	168	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.955,1.0,1.0,1.0,1.0	0.007
8233	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9635900	9635969	9610842	9610938	9639197	9639260	8233	0,0,279,269,267,272	0,0,0,2,0,0	322,294,319,316,317,310	0,0,0,1,2,0	168	99	1	1.0	NA,NA,1.0,0.988,1.0,1.0	1.0,1.0,1.0,0.995,0.989,1.0	-0.0
8234	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9637658	9637703	9635900	9635969	9639197	9639347	8234	0,0,414,475,432,393	0,0,212,212,207,196	562,506,536,533,521,563	240,227,226,252,235,217	144	99	1	1.0	NA,NA,0.573,0.606,0.589,0.58	0.617,0.605,0.62,0.593,0.604,0.641	-0.026
8235	"ENSMUSG00000028207.18"	"Asph"	chr4	-	9639197	9639347	9610842	9610938	9668780	9669162	8235	0,0,132,160,200,128	0,0,0,0,0,0	187,208,157,177,188,187	0,0,0,1,0,0	249	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.986,1.0,1.0	0.002
8245	"ENSMUSG00000028438.16"	"Kif24"	chr4	-	41429266	41429411	41428344	41428982	41464709	41464846	8245	0,0,1,0,2,6	0,0,2,0,0,3	0,2,4,4,2,0	0,2,6,4,5,4	244	99	1	1.0	NA,NA,0.169,NA,1.0,0.448	NA,0.289,0.213,0.289,0.14,0.0	0.353
8346	"ENSMUSG00000028245.15"	"Nsmaf"	chr4	-	6423321	6423498	6420049	6421136	6424878	6424987	8346	0,0,103,82,131,74	0,0,1,0,0,0	141,88,121,99,88,76	0,0,0,4,0,0	276	99	1	1.0	NA,NA,0.974,1.0,1.0,1.0	1.0,1.0,1.0,0.899,1.0,1.0	0.01
8347	"ENSMUSG00000028245.15"	"Nsmaf"	chr4	-	6423321	6423498	6420049	6421136	6432679	6432732	8347	0,0,44,40,65,41	0,0,0,0,0,0	63,50,68,41,42,36	0,0,0,0,1,0	276	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.938,1.0	0.01
8353	"ENSMUSG00000028293.14"	"Slc35a1"	chr4	-	34671779	34671846	34669486	34669663	34675029	34675182	8353	0,0,112,98,106,76	0,0,0,0,0,0	79,90,104,93,93,84	0,0,2,0,0,0	166	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.969,1.0,1.0,1.0	0.005
8354	"ENSMUSG00000028293.14"	"Slc35a1"	chr4	-	34673808	34673928	34671779	34671846	34675029	34675182	8354	0,0,4,2,0,1	0,0,62,51,52,45	3,6,7,2,0,1	33,50,55,39,55,46	219	99	1	1.0	NA,NA,0.028,0.017,0.0,0.01	0.039,0.051,0.054,0.023,0.0,0.01	-0.016
8355	"ENSMUSG00000028293.14"	"Slc35a1"	chr4	-	34683284	34683462	34675471	34675631	34687243	34687255	8355	0,0,109,74,58,73	0,0,1,0,0,0	87,85,105,121,107,112	0,0,0,0,0,0	277	99	1	1.0	NA,NA,0.975,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
8364	"ENSMUSG00000035572.16"	"Dcaf10"	chr4	+	45349536	45349591	45348105	45348219	45359760	45359958	8364	0,0,1,13,17,4	0,0,23,30,14,21	12,12,11,12,6,3	16,33,25,22,20,23	154	99	1	1.0	NA,NA,0.027,0.218,0.438,0.109	0.325,0.189,0.22,0.26,0.162,0.077	-0.007
8365	"ENSMUSG00000035572.16"	"Dcaf10"	chr4	+	45349536	45349591	45348105	45348219	45370305	45370508	8365	0,0,5,3,7,1	0,0,0,4,0,0	3,2,3,1,3,5	1,2,0,2,1,0	154	99	1	1.0	NA,NA,1.0,0.325,1.0,1.0	0.659,0.391,1.0,0.243,0.659,1.0	0.173
8366	"ENSMUSG00000035572.16"	"Dcaf10"	chr4	+	45359760	45359958	45348105	45348219	45370305	45370508	8366	0,0,69,68,38,61	0,0,0,4,0,0	54,95,77,88,78,65	1,2,0,2,1,0	297	99	1	1.0	NA,NA,1.0,0.85,1.0,1.0	0.947,0.941,1.0,0.936,0.963,1.0	-0.002
8367	"ENSMUSG00000035572.16"	"Dcaf10"	chr4	+	45359760	45359958	45349536	45349591	45370305	45370508	8367	0,0,47,48,35,44	0,0,5,0,1,1	47,72,63,77,61,45	0,0,3,0,0,4	297	99	1	1.0	NA,NA,0.758,1.0,0.921,0.936	1.0,1.0,0.875,1.0,1.0,0.789	-0.04
8369	"ENSMUSG00000035572.16"	"Dcaf10"	chr4	+	45372923	45373069	45372663	45372774	45373908	45374956	8369	0,0,73,66,65,71	0,0,0,0,0,0	109,86,81,76,71,52	0,0,1,0,0,0	245	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,0.97,1.0,1.0,1.0	0.005
8529	"ENSMUSG00000028322.11"	"Exosc3"	chr4	-	45319549	45319699	45317488	45317829	45320270	45320336	8529	0,0,145,145,126,107	0,0,0,0,0,0	132,155,181,135,138,127	0,0,0,1,0,0	249	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.982,1.0,1.0	0.003
8630	"ENSMUSG00000049488.14"	"Tmem67"	chr4	-	12059787	12059895	12058520	12058577	12061754	12061860	8630	0,0,1,0,0,2	0,0,13,24,22,7	4,0,2,0,0,0	24,20,17,19,18,11	207	99	1	1.0	NA,NA,0.035,0.0,0.0,0.12	0.074,0.0,0.053,0.0,0.0,0.0	0.018
8631	"ENSMUSG00000049488.14"	"Tmem67"	chr4	-	12077335	12077435	12075622	12075692	12079874	12079968	8631	0,0,33,50,34,46	0,0,0,0,1,0	54,42,44,41,65,42	0,1,2,0,2,0	199	99	1	1.0	NA,NA,1.0,1.0,0.944,1.0	1.0,0.954,0.916,1.0,0.942,1.0	0.017
8632	"ENSMUSG00000049488.14"	"Tmem67"	chr4	-	12085911	12086000	12078587	12079968	12087714	12087927	8632	0,0,19,39,27,28	0,0,0,0,0,0	28,22,31,27,33,31	0,4,0,3,0,0	188	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.743,1.0,0.826,1.0,1.0	0.072
8664	"ENSMUSG00000028441.12"	"1110017D15Rik"	chr4	-	41507093	41507328	41505567	41505654	41507520	41507593	8664	0,0,23,37,14,29	0,0,5,16,5,9	21,18,36,32,37,33	4,15,6,15,11,15	334	99	1	1.0	NA,NA,0.577,0.407,0.454,0.489	0.609,0.262,0.64,0.387,0.499,0.395	0.016
8665	"ENSMUSG00000028441.12"	"1110017D15Rik"	chr4	-	41507098	41507269	41505567	41505654	41507520	41507754	8665	0,0,13,25,13,21	0,0,5,16,5,9	8,12,18,16,21,14	4,15,6,15,11,15	270	99	1	1.0	NA,NA,0.488,0.364,0.488,0.461	0.423,0.227,0.524,0.281,0.412,0.255	0.097
8666	"ENSMUSG00000028441.12"	"1110017D15Rik"	chr4	-	41507098	41507328	41505567	41505654	41507520	41507593	8666	0,0,32,55,27,38	0,0,5,16,5,9	29,27,46,40,53,43	4,15,6,15,11,15	329	99	1	1.0	NA,NA,0.658,0.508,0.619,0.56	0.686,0.351,0.698,0.445,0.592,0.463	0.047
8900	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3551751	3551891	3549040	3550579	3554353	3554414	8900	0,0,191,278,232,223	0,0,0,0,2,0	268,231,309,248,326,296	0,0,0,1,0,0	239	99	1	1.0	NA,NA,1.0,1.0,0.98,1.0	1.0,1.0,1.0,0.99,1.0,1.0	-0.003
8901	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3551751	3551891	3549040	3550579	3560498	3560692	8901	0,0,92,137,121,103	0,0,0,1,9,5	138,121,163,135,141,159	1,3,3,5,3,0	239	99	1	1.0	NA,NA,1.0,0.983,0.848,0.895	0.983,0.944,0.957,0.918,0.951,1.0	-0.027
8902	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3554353	3554414	3549040	3550579	3560498	3560692	8902	0,0,32,64,82,74	0,0,0,1,9,5	56,70,105,64,67,78	1,3,3,5,3,0	160	99	1	1.0	NA,NA,1.0,0.975,0.849,0.902	0.972,0.935,0.956,0.888,0.933,1.0	-0.016
8903	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3554353	3554414	3551751	3551891	3560498	3560692	8903	0,0,140,213,201,204	0,0,11,11,12,9	196,185,273,204,264,223	14,6,25,30,12,11	160	99	1	1.0	NA,NA,0.887,0.923,0.912,0.933	0.897,0.95,0.871,0.808,0.932,0.926	0.016
8904	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3560498	3560692	3551751	3551891	3564092	3564257	8904	0,0,131,197,191,164	0,0,0,6,7,0	207,174,202,194,184,201	0,4,1,0,4,0	293	99	1	1.0	NA,NA,1.0,0.917,0.902,1.0	1.0,0.936,0.986,1.0,0.94,1.0	-0.022
8905	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3562019	3562146	3560498	3560692	3564092	3564257	8905	0,0,2,1,5,2	0,0,91,135,117,116	9,7,15,5,2,13	150,130,122,122,117,148	226	99	1	1.0	NA,NA,0.01,0.003,0.018,0.007	0.026,0.023,0.051,0.018,0.007,0.037	-0.018
8906	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3564092	3564257	3551751	3551891	3569363	3569752	8906	0,0,132,180,192,165	0,0,0,0,0,0	238,192,212,248,197,204	0,0,0,0,1,0	264	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.987,1.0	0.002
8907	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3569363	3569752	3564092	3564257	3570320	3570372	8907	0,0,419,527,528,475	0,0,1,0,0,0	680,576,570,660,525,604	0,0,0,0,0,0	488	99	1	1.0	NA,NA,0.988,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.003
8908	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3569363	3569752	3564092	3564257	3574703	3574809	8908	0,0,323,415,432,352	0,0,0,0,0,0	565,453,454,527,421,476	0,1,0,0,0,0	488	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.989,1.0,1.0,1.0,1.0	0.002
8909	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3569630	3569752	3569361	3569463	3574703	3574804	8909	0,0,1,7,2,6	0,0,0,2,0,0	3,1,2,2,5,5	0,0,5,0,0,0	221	99	1	1.0	NA,NA,1.0,0.611,1.0,1.0	1.0,1.0,0.152,1.0,1.0,1.0	0.044
8911	"ENSMUSG00000028232.13"	"Tmem68"	chr4	-	3570320	3570372	3564092	3564257	3574703	3574804	8911	0,0,13,17,9,15	0,0,0,0,0,0	17,8,13,22,13,7	0,1,0,0,0,0	151	99	1	1.0	NA,NA,1.0,1.0,1.0,1.0	1.0,0.84,1.0,1.0,1.0,1.0	0.027
