decoyID	oryAfe1	vicPac2	allMis1	dasNov3	gadMor1	papAnu2	eptFus1	pteAle1	octDeg1	melUnd1	hapBur1	otoGar3	eleEdw1	chrAsi1	felCat8	galGal4	panTro4	chiLan1	criGri1	pelSin1	tupChi1	latCha1	ficAlb2	bosTau8	macFas5	myoDav1	canFam3	turTru2	capHir1	loxAfr3	musFur1	fr3	nomLeu3	mesAur1	gorGor3	chlSab2	cheMyd1	cavPor3	eriEur2	equCab2	hg38	orcOrc1	petMar2	jacJac1	anoCar2	anaPla1	triMan1	calJac3	oryLat2	geoFor1	pteVam1	astMex1	myoLuc2	mm10	hetGla2	oreNil2	monDom5	ponAbe2	odoRosDiv1	chrPic2	ailMel1	falPer1	susScr3	ochPri3	ornAna1	micOch1	neoBri1	amaVit1	punNye1	oryCun2	rn6	rheMac3	colLiv1	falChe1	araMac1	oviAri3	sorAra2	xipMac1	apaSpi1	lepOcu1	saiBol1	speTri2	gasAcu1	sarHar1	echTel2	tetNig2	panHod1	pseHum1	melGal1	macEug2	lepWed1	cerSim1	zonAlb1	camFer1	takFla1	taeGut2	mayZeb1	danRer10	xenTro7	conCri1	max_spliceai_score
STXBP5_147266105_D	-1	-1	-1	0.001208	-1	0.030196	0.209443	2.6e-05	0.006414	-1	-1	0.349466	-1	-1	0.056546	-1	0.136622	0.001274	7.7e-05	-1	0.001982	-1	-1	0.188769	0.030196	0.049692	3e-05	0.209268	0.170503	-1	-1	-1	0.072025	8e-05	0.136622	0.030196	-1	0.033067	3.1e-05	0.110495	0.136622	0.209268	-1	0.00025	-1	-1	-1	0.142616	-1	-1	-1	-1	0.184298	0.000141	-1	-1	-1	0.142616	4e-06	-1	3e-05	-1	0.129627	-1	-1	0.012627	-1	-1	-1	-1	3e-06	0.030196	-1	-1	-1	0.0981	0.007693	-1	-1	-1	0.05627	-1	-1	-1	-1	-1	0.213869	-1	-1	-1	3e-05	0.006902	-1	-1	-1	-1	-1	-1	-1	-1	0.349466
EFL1_82218857_D	-1	0.000276	-1	0.000595	-1	0.013188	-1	-1	0	-1	-1	0.000294	1.4e-05	0.000314	3.1e-05	-1	0.201914	9e-06	0.002399	-1	4.8e-05	-1	-1	0.011755	0.013188	-1	0.000119	-1	0.001007	3.4e-05	5.9e-05	-1	0.227322	0.001612	0.201914	0.013188	-1	0.00061	-1	0.000112	0.201914	0.000731	-1	8e-06	-1	-1	2.8e-05	0.000482	-1	-1	-1	-1	-1	1.9e-05	3.2e-05	-1	0.000154	0.349459	1.7e-05	-1	0.000137	-1	0.006352	-1	-1	-1	-1	-1	-1	0.010794	0.000174	-1	-1	-1	-1	0.000931	0.000334	-1	-1	-1	0.000515	0.000508	-1	0.02278	0.000168	-1	0.00113	-1	-1	-1	-1	0.008772	-1	0.006702	-1	-1	-1	-1	-1	-1	0.349459
LRRTM4_77520830_D	2.6e-05	2.3e-05	0.063861	3e-06	-1	0.043274	2.5e-05	0.000246	2e-06	3.1e-05	-1	5e-06	0.004278	4.1e-05	2.3e-05	2.1e-05	0.100753	2.2e-05	2e-06	-1	5.9e-05	-1	1.3e-05	9e-06	0.043274	1.4e-05	4e-06	1.8e-05	2.5e-05	3.8e-05	3.4e-05	-1	0.043274	7e-06	2.1e-05	0.043274	0.349395	4.5e-05	2.8e-05	0.033189	0.043274	1.8e-05	-1	4.6e-05	-1	7e-06	1.9e-05	0.123394	-1	1.6e-05	0.000246	-1	-1	9e-06	5.9e-05	-1	3.4e-05	0.050737	5.1e-05	-1	6.5e-05	9e-06	1e-05	7e-06	0.001817	0.036174	-1	4.1e-05	-1	2.4e-05	4.3e-05	0.041984	0.001012	9e-06	0.00012	2.5e-05	3.6e-05	-1	-1	-1	0.037115	2e-05	-1	0.000122	0.000255	-1	2.5e-05	1e-05	0.000658	2.8e-05	0.000804	0.007742	1e-05	2.3e-05	-1	1.1e-05	-1	-1	-1	0.000518	0.349395
TUB_8090302_D	1.3e-05	0.113217	0.001204	7.9e-05	-1	2.3e-05	0.003229	0.02542	0.008525	-1	-1	0.154243	0.014789	0.349391	0.027043	-1	0.041258	9.2e-05	0.028617	3e-06	0.000506	-1	-1	3.2e-05	4.9e-05	0.000941	0.202879	0.007534	7.7e-05	0.012506	0	-1	0.007087	0.000212	0.085197	2.3e-05	0	0.190339	0.000227	0.002625	0.085197	0.007534	-1	9e-06	-1	-1	0.001456	0.025994	-1	0	0.094737	-1	0.008654	0.000966	6.8e-05	-1	-1	0.100109	0.000375	1e-06	-1	-1	1.2e-05	3e-06	1.3e-05	0.00639	-1	-1	-1	0.011633	0.008408	4.9e-05	4e-06	1.4e-05	-1	0	0.003855	-1	-1	-1	0.114712	0.00012	-1	-1	0.00013	5.2e-05	1.1e-05	-1	0.000211	-1	0.000262	0.163645	-1	0.095865	-1	0	-1	-1	-1	0.000717	0.349391
RFC1_39325814_D	0.013905	-1	-1	-1	-1	0.029302	0.153822	0.188638	-1	-1	-1	-1	-1	-1	0.035015	-1	0.069312	-1	0.171791	-1	0.00436	-1	-1	0.000825	0.029302	0.187079	0.004592	0.034725	0.009292	-1	0.036505	-1	0.126237	-1	0.029514	0.029302	-1	-1	2.2e-05	-1	0.069312	0.034725	-1	-1	-1	-1	-1	0.074163	-1	-1	0.187732	-1	0.349375	-1	-1	-1	-1	-1	0.088314	-1	-1	-1	0.021224	-1	-1	-1	-1	-1	-1	-1	-1	0.029302	-1	-1	-1	0.009292	-1	-1	-1	-1	0.075471	-1	-1	-1	-1	-1	0.000347	-1	-1	-1	0.107011	-1	-1	-1	-1	-1	-1	-1	-1	0.00703	0.349375
USP19_49109738_D	0.104415	0.192146	-1	0.024939	-1	0.260186	4.7e-05	0.105891	0.072708	-1	-1	0.166308	0.126191	1.2e-05	0.149936	-1	0.260186	0	0.000953	-1	0.129166	-1	-1	0.016916	0.260186	0.157061	0.193881	0.198587	0.01172	0.269681	0.169751	-1	0.28125	0.007333	0.260186	0.302896	-1	1e-06	0.315411	0.173525	0.251484	0.287294	-1	0.153567	-1	-1	5e-06	0.081809	-1	-1	0.091949	-1	0.151	0.001099	0.001882	-1	-1	0.260186	0.189451	-1	0.127204	-1	0.048845	0.000155	-1	0.002005	-1	0.00055	-1	0.228035	0.09134	0.260186	-1	5.3e-05	-1	-1	-1	-1	-1	-1	0.322108	0.002041	-1	-1	0.013777	-1	0.012698	-1	-1	-1	0.159435	0.142524	-1	0.087636	-1	-1	-1	-1	-1	0.349262	0.349262
TUBGCP4_43378179_D	0.003633	0.006655	-1	0.000187	-1	0.043913	-1	0.006208	0	-1	-1	0.023518	0.005579	0.011338	0.007211	-1	0.071412	0.032893	0.000729	-1	0.002885	-1	-1	0.111894	0.043913	3.1e-05	0.102412	0.157796	0.006805	0.118187	0.021102	-1	0.136689	0.34925	0.071412	0.043913	-1	0.047032	0.212627	1.4e-05	0.082067	0.157796	-1	0.018033	-1	-1	0.100036	0.072476	-1	-1	-1	-1	2.8e-05	0.001988	0.007256	-1	0.000148	0.071412	0.025962	-1	0.066744	-1	0.038271	0.009959	-1	0.04542	-1	-1	-1	0.013471	0.007594	0.043913	-1	-1	-1	0.056724	4.9e-05	-1	-1	-1	0.071412	0.010095	-1	-1	0.000648	-1	0.040491	-1	-1	-1	0.074787	0.000629	-1	0.033304	-1	-1	-1	-1	-1	0.001692	0.34925
PARP12_140038238_D	-1	3.7e-05	-1	0.000586	-1	0.000165	0.000172	0.000112	0.000376	-1	-1	0.047458	-1	-1	0.001041	-1	0.235144	6.7e-05	0.00399	-1	0.002879	-1	-1	-1	0.000169	3e-06	0.01029	0.00324	-1	0.000352	8.9e-05	-1	0.25214	-1	0.215629	0.009109	-1	0.000441	0.215763	0.005695	0.235144	0.00324	-1	0.006925	-1	-1	0.000738	0.160329	-1	-1	0.000124	-1	0.000293	-1	0.008154	-1	-1	0.349113	0.000961	-1	0.002219	-1	5e-06	0.00017	-1	0.006065	-1	-1	-1	0.000148	0	0.000169	-1	-1	-1	-1	2.1e-05	-1	-1	-1	0.160329	0.001062	-1	-1	-1	-1	-1	-1	-1	-1	0.000968	0.000563	-1	5e-05	-1	-1	-1	-1	-1	-1	0.349113
C20orf194_3267365_D	8e-05	0.000605	-1	-1	-1	0.076739	0.001877	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.052131	-1	-1	-1	-1	-1	-1	-1	0.076739	-1	-1	-1	0.000815	-1	-1	-1	0.132113	-1	0.093712	0.076739	-1	-1	-1	-1	0.093712	0.031639	-1	-1	-1	-1	0.009221	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.349078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.076739	-1	-1	-1	-1	-1	-1	-1	-1	0.006248	0.001298	-1	-1	-1	-1	0.001073	-1	-1	-1	-1	-1	-1	0.008501	-1	-1	-1	-1	-1	-1	0.349078
TDRD7_97468615_D	2e-06	9e-06	-1	3.3e-05	-1	0.307829	-1	0.00106	6.2e-05	-1	-1	0.03141	0.000211	0.000782	1.1e-05	-1	0.348925	0.000419	-1	-1	4.2e-05	-1	-1	0.002277	0.218235	-1	0.002018	0.002167	0.00553	0.000373	0.010758	-1	0.348925	0	0.256289	0.307829	-1	0.072522	-1	0.002886	0.348925	0.002167	-1	0.000211	-1	-1	1.6e-05	6.5e-05	-1	-1	0.002354	-1	-1	-1	0.046539	-1	-1	0.348925	0.000517	-1	0.005162	-1	0.00012	0.000902	-1	-1	-1	-1	-1	6.1e-05	-1	0.218235	-1	-1	-1	0.006729	2e-06	-1	-1	-1	0.000255	5e-06	-1	-1	0.000438	-1	0.00019	-1	-1	-1	0.000729	3.5e-05	-1	9e-06	-1	-1	-1	-1	-1	0.014727	0.348925
HMMR_163482253_D	0.018592	-1	-1	-1	-1	0.241798	0.012749	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.286006	-1	0.003931	-1	-1	-1	-1	0.094773	0.241798	0.012749	-1	0.003687	0.146866	-1	-1	-1	0.26469	0.00216	0.306136	0.224186	-1	1.5e-05	-1	0.001384	0.286006	-1	-1	-1	-1	-1	-1	0.000143	-1	-1	-1	-1	0.01311	-1	0.000165	-1	-1	0.318298	-1	-1	-1	-1	0.001841	-1	-1	-1	-1	-1	-1	5.1e-05	-1	0.241798	-1	-1	-1	0.148535	-1	-1	-1	-1	0.348898	0.015426	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.015606	-1	-1	-1	-1	-1	-1	-1	-1	0.348898
MFSD13A_102469874_D	0.049432	0.04632	-1	-1	-1	0.06376	0.001394	0.000306	0	-1	-1	0.000133	0.000419	0.002879	0.007216	-1	0.278177	0.000579	0.000403	-1	0.075687	0.000389	6.3e-05	0.003227	0.06376	0.004343	0.03568	0.016461	0.003425	0.007098	0.026549	-1	0.306207	0	0.348831	0.06376	-1	-1	0.029925	0.003893	0.348831	0.016461	-1	1.6e-05	-1	1e-06	0.003861	0.023032	-1	-1	0.000306	-1	0.002035	0.000141	-1	-1	-1	0.348831	0.046454	-1	0.01188	-1	0.002469	0.012444	-1	9e-06	-1	-1	-1	0.01051	0.000975	0.06376	-1	-1	-1	0.00349	0	-1	-1	-1	0.026351	0.012222	-1	-1	0.210563	-1	0.004073	2e-06	-1	-1	0.068117	0.010626	-1	0.022569	-1	-1	-1	-1	-1	0.038941	0.348831
CBX1_48074828_D	0.118417	0.031409	-1	0.132033	-1	0.177222	0.173506	0.166279	0.249856	0.194885	-1	0.144939	0.108234	0.092136	0.153246	0.099132	0.18522	0.227538	0.117338	-1	0.111502	-1	-1	0.089601	0.173693	0.172942	0.126591	0.24462	2.4e-05	0.112252	0.113499	-1	0.138414	0.117338	0.203546	0.173693	0.19463	0.174507	0.137281	0.149989	0.203546	0.204551	-1	0.146414	-1	0.19359	0.112252	0.135102	-1	-1	0.166279	-1	0.173506	0.158028	0.153609	-1	5e-06	0.241517	0.147633	0.170792	0.126591	0.18659	0.141815	1.8e-05	0.34879	0.10978	-1	0.194885	3.2e-05	0.050409	0.151122	0.173693	-1	0.18659	0.194885	2.4e-05	0.175037	-1	4.4e-05	-1	0.158212	0.176879	-1	-1	0.178007	-1	2.4e-05	-1	0.099132	-1	0.147633	0.097418	-1	0.031409	-1	0.000174	-1	-1	-1	0.148925	0.34879
TCERG1_146470263_D	-1	0.001831	-1	-1	-1	0.057047	-1	2e-06	0.000451	-1	-1	-1	-1	-1	-1	-1	0.228837	-1	-1	-1	0.005073	0	-1	-1	0.014367	-1	-1	-1	-1	-1	-1	-1	0.141537	4e-06	0.228837	0.33641	-1	3e-06	-1	-1	0.228837	-1	-1	-1	0.001046	-1	-1	0.069922	-1	-1	2e-06	-1	-1	0	-1	-1	-1	0.348763	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	0	0.014367	8.4e-05	-1	-1	-1	0	-1	-1	-1	0.038126	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3e-06	-1	-1	-1	-1	-1	-1	0.348763
ABCB4_87418851_D	7.5e-05	0.00016	-1	4.3e-05	-1	0.000122	0.000199	2.8e-05	1.9e-05	-1	-1	0.20906	1e-06	0.001856	4.3e-05	-1	0.044906	3e-06	0.006891	-1	4.2e-05	-1	-1	0.000555	0.023414	0.000353	0.001352	0.060027	0.000162	0.006175	-1	-1	0.021893	0.007462	0.021893	0.029331	-1	-1	0.001929	7.8e-05	0.047157	0.060027	-1	9e-06	-1	-1	5e-05	0.000546	-1	-1	0.125609	-1	0.000353	3e-06	-1	-1	-1	0.01955	0.004263	-1	0.348661	-1	0.000403	6e-06	-1	5e-06	-1	-1	-1	8e-06	5e-06	0.023414	-1	-1	-1	0.000157	1.3e-05	-1	-1	-1	0.006994	1e-06	-1	-1	0.002355	-1	0.000149	-1	-1	-1	0.002915	0.000113	-1	0.00016	-1	-1	-1	-1	-1	0.019426	0.348661
HTT_3124671_D	0.00737	0.020541	-1	4.1e-05	-1	0.000124	-1	0.001982	0.003922	-1	-1	1e-06	-1	-1	0.037775	-1	0.023869	0.027784	-1	-1	0.017161	-1	-1	0.053465	0.000124	7e-06	0.017438	0.02817	0.041569	0.004238	0.00997	-1	0.023869	3e-05	0.023869	0.000124	-1	-1	2.9e-05	0.045475	0.023869	0.02817	-1	0.001398	-1	1.7e-05	0.110635	9e-06	-1	-1	0.000796	-1	0.004386	1.2e-05	0.000924	-1	-1	0.019165	0.005305	-1	0.039383	-1	1.7e-05	-1	-1	5e-06	-1	-1	-1	0.00072	0.023922	7.2e-05	-1	-1	-1	0.348549	-1	-1	-1	-1	0.037679	5e-06	-1	-1	-1	-1	0.035602	-1	-1	-1	0.019571	0.035256	-1	0.043208	-1	-1	-1	-1	3.1e-05	-1	0.348549
PPP1R21_48484203_D	-1	-1	-1	-1	-1	0.270709	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.07394	-1	-1	-1	-1	-1	-1	-1	0.174954	-1	-1	-1	-1	-1	-1	-1	0.079722	-1	0.087425	0.348332	-1	-1	-1	-1	0.087425	-1	-1	-1	-1	-1	-1	0.000248	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.08595	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.270709	-1	-1	-1	-1	-1	-1	-1	-1	3.2e-05	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.348332
ATP11C_139783397_D	0.032127	4.8e-05	-1	0.02382	-1	0.26707	0.042609	0.017453	0.032986	-1	-1	0.056132	0.113939	0.057934	0.026648	-1	0.268355	0.040412	6e-06	-1	0.041836	0.005591	-1	0.000885	0.26707	0.037527	0.033213	0.00819	0.009257	0.013996	0.00022	-1	0.348278	6e-06	-1	0.26707	-1	0.015918	0.02734	0.022451	0.266179	0.00819	-1	6.8e-05	-1	0.002457	0.027797	0.25575	-1	-1	0.013368	-1	0.037527	1.1e-05	0.000145	-1	-1	0.268355	0.00136	1e-06	0.001606	-1	0.13466	0.002932	-1	1e-05	-1	-1	-1	0.0093	1.9e-05	0.290573	0.000421	-1	-1	0.003265	0.176433	-1	-1	-1	0.080488	0.001024	-1	-1	5.8e-05	-1	0.009257	-1	-1	-1	0.00136	0.112264	-1	4.8e-05	0.046937	-1	-1	-1	-1	0.043675	0.348278
ENTPD4_23437504_D	0.000201	0.000472	-1	0.106404	-1	0.088927	0.000156	0.002623	0.032075	-1	-1	7e-06	0.348237	1e-06	0.016275	-1	0.004135	0.010803	-1	-1	0.074103	-1	-1	0.000315	0.107317	0.000209	0.00055	0.002989	0.000121	7.8e-05	0.001005	-1	0.004462	-1	0.002657	0.128222	-1	0.000229	-1	0.027903	0.31622	0.0018	-1	0.002335	-1	-1	0.005733	0.074807	-1	-1	0.002623	-1	5.9e-05	1e-06	0.021605	-1	-1	0.037072	0.001875	-1	0.002293	-1	0.0243	2.7e-05	-1	-1	-1	-1	-1	4e-06	0.001251	0.107317	-1	-1	-1	0.000133	-1	-1	-1	-1	0.188412	0.015465	-1	-1	0.005487	-1	0.000364	-1	-1	-1	0.001875	0.000658	-1	0.000656	-1	-1	-1	-1	-1	0.008442	0.348237
PCLO_82836088_D	0.013815	0.014688	-1	0.045094	-1	0.071431	0.000343	0.015359	0.052435	-1	-1	0.065607	0.008719	0	0.000485	-1	0.090351	0.34817	1e-06	-1	1e-04	-1	-1	0.007994	0.038862	0.009044	0.002973	0.004732	0.006572	5.2e-05	0.001029	-1	0.090351	1e-06	0.090351	0.071431	-1	0.222356	0.000225	0.002102	0.090351	0.004732	-1	0.007352	-1	-1	7e-06	0.001516	-1	-1	0.015359	-1	0.011623	1.1e-05	0.152131	-1	-1	0.072188	0.081391	-1	0.19738	-1	0.036096	4e-06	-1	0.01188	-1	-1	-1	0.001412	7e-06	0.038862	-1	-1	-1	0.006572	3.4e-05	-1	-1	-1	0.007095	0.001635	-1	-1	0	-1	0.003958	0.019353	-1	-1	0.081391	0.000988	-1	0.012643	-1	0.011237	-1	-1	-1	6.1e-05	0.34817
NAE1_66813876_D	0.003394	0.015197	0.003821	0.003878	-1	0.132246	0.004326	0.043231	0.023061	0.000338	0	0.065025	0.091355	0.000357	0.000209	0.02794	0.234394	0.023216	0.307771	0.193757	0.001438	3e-06	0	0.013034	0.132246	0.012992	0.001978	0.006505	0.014828	5.9e-05	0.001413	1.7e-05	0.132246	0.348047	0.234394	0.132246	0.011828	0.001372	0.026418	0.021284	0.234394	0.006505	-1	1e-06	0.000664	0	0.006454	0.098915	0	1e-06	-1	-1	0.012992	0.297415	0.000822	0	1e-05	0.132246	0.002396	0.00914	0.000244	1e-06	0.028659	0.000745	0.002599	0.004959	0	-1	0	0.011356	0.002999	0.132246	2.2e-05	1e-06	-1	0.014828	9.2e-05	3e-05	0.228954	0.002276	0.168157	0.008438	-1	1e-06	0.002401	-1	0.016428	1e-06	0.020057	2e-06	0.00196	0.146292	0	0.015197	1.7e-05	0	0	8e-06	0.000158	0.002656	0.348047
DUOX2_45113275_D	0.034627	0.002148	5.8e-05	0	-1	0.01472	0.000119	0.000258	1e-05	-1	-1	0.000169	0.026098	0.003577	0.000118	-1	0.002559	0.000637	0.045094	-1	0.023928	-1	-1	0.006327	0.01472	3.4e-05	0.127371	0.00442	0.000339	0.002582	0.000226	-1	0.004193	0.348044	0.009546	0.01472	-1	2.9e-05	0.018132	0.000485	0.002787	0.00442	-1	5.9e-05	-1	-1	0.002745	0.005187	-1	0.002891	0.000258	-1	0.000117	0.000178	0.002654	-1	0.001352	0.006907	4e-06	-1	-1	-1	0.04975	0.015282	3e-06	7.1e-05	-1	-1	-1	0.089398	0.000796	0.01472	-1	-1	-1	0.001232	0.005378	-1	-1	-1	0.003419	0.000631	-1	0.020026	-1	-1	0.001626	-1	-1	-1	0.006681	0.053542	-1	0.002148	-1	-1	-1	-1	-1	0.001009	0.348044
RPTOR_80892190_D	-1	0.000946	7e-06	0.005338	-1	0.347887	0.002845	0.000968	0.000103	1.2e-05	-1	0.001137	-1	-1	0.010474	-1	0.262962	0.000206	0.000928	-1	0.339198	-1	1e-06	0.000407	0.294752	0.002441	7e-06	0.000652	0.000187	1.1e-05	7.8e-05	-1	0.161544	0.043792	0.195239	0.281989	-1	0.005904	-1	0.007193	0.201394	0.00038	-1	0.00016	-1	-1	0.00272	0.001767	-1	-1	0.002024	-1	-1	0.047437	0.084657	-1	0.000366	0.297131	0.001254	0.001262	0.002571	5e-06	5.9e-05	-1	-1	0.000565	-1	-1	-1	-1	0.018749	0.326089	5e-06	5e-06	-1	0.000365	-1	-1	-1	-1	0.05129	0.037546	-1	0.000109	-1	-1	0.000312	-1	-1	0.000454	0.001754	0.012249	-1	0.001047	-1	-1	-1	-1	-1	-1	0.347887
TAF1_71393760_D	4.7e-05	0.000565	-1	0.347862	-1	0.021438	0.043706	0.202562	0.011365	-1	-1	0.011282	1.9e-05	1.2e-05	0.018119	0.00025	0.085017	0.022459	0.002621	-1	0.040147	-1	-1	0.005802	0.008222	0.004896	8.8e-05	0.000128	0.000849	0.00016	0.002183	-1	0.076682	0.00094	0.06687	0.02421	-1	0.020727	-1	0.011382	0.033526	0.000128	-1	0.001699	-1	-1	0.000143	0.020385	0	-1	0.030313	0.000164	0.005202	3.2e-05	0.000656	-1	0	0.076682	0.185888	-1	0.021617	-1	0.001837	4e-04	-1	-1	-1	-1	-1	0.002346	-1	0.008219	0.008578	-1	-1	0.000916	-1	-1	-1	-1	0.077049	0.001232	-1	1e-05	0.006925	-1	0.00137	-1	-1	0.082039	0.262792	0.001868	-1	0.000565	-1	-1	-1	-1	-1	0.003964	0.347862
HECW1_43318960_D	1.6e-05	0.001313	-1	0.000339	-1	0.008841	-1	0.024015	0.00023	-1	-1	0.127014	-1	-1	0.0034	-1	0.017465	0.000691	-1	-1	0.068847	-1	-1	0.115266	0.007918	-1	0.000137	0.347834	0.09468	1.6e-05	0.040089	-1	0.134209	-1	0.017465	0.007918	-1	0.000142	0.105983	0.091442	0.015494	0.203291	-1	0.00058	-1	-1	1.9e-05	1.7e-05	-1	-1	-1	-1	-1	-1	0.000209	-1	-1	0.097417	0.001778	-1	0.001956	-1	0.13882	-1	-1	-1	-1	-1	-1	0.004629	-1	0.007918	2e-06	-1	-1	0.09468	0.000108	-1	-1	-1	6.2e-05	0.039748	-1	-1	3.9e-05	-1	0.09468	-1	-1	-1	0.00481	0.102926	-1	0.056325	-1	-1	-1	-1	-1	0.000313	0.347834
GMCL1_69851003_D	-1	0.001312	-1	-1	-1	0.097547	-1	0.00317	0.000773	-1	-1	0.000392	-1	-1	-1	-1	0.257165	-1	-1	-1	-1	-1	-1	0.002844	0.096621	0.008077	0.001028	-1	0.000709	-1	-1	-1	0.34767	-1	0.257165	0.130061	-1	0.000163	-1	0.005928	0.257165	0.003291	-1	-1	-1	-1	-1	0.109767	-1	-1	0.00317	-1	0.003518	-1	-1	-1	-1	0.004062	-1	-1	-1	-1	0.002444	-1	-1	-1	-1	-1	-1	-1	-1	0.096621	-1	-1	-1	0.000981	-1	-1	-1	-1	0.108088	0.001369	-1	-1	-1	-1	0.000981	-1	-1	-1	-1	0.001714	-1	0.001312	-1	-1	-1	-1	-1	-1	0.34767
ARID1A_26730074_D	1e-05	1.2e-05	-1	0.000186	-1	0.097399	0.000177	0.000755	1e-06	-1	-1	8.7e-05	5.6e-05	6e-06	9e-06	-1	0.126167	0.040378	0.000181	-1	9e-05	-1	-1	1.1e-05	0.171652	8e-06	6.7e-05	2.6e-05	2.2e-05	0.000629	7.2e-05	-1	0.126167	-1	0.126167	0.097399	-1	3e-06	5e-06	2e-06	0.347665	2.6e-05	-1	-1	-1	-1	0.000342	0.141411	-1	-1	0.000755	-1	8e-06	-1	1.1e-05	-1	0.008963	0.126167	9e-06	-1	6.7e-05	-1	5.1e-05	4e-06	-1	-1	-1	-1	-1	8e-06	7e-06	0.171652	-1	-1	-1	2.2e-05	1e-06	-1	-1	-1	0.119485	1e-05	-1	-1	1.2e-05	-1	1.4e-05	-1	-1	-1	-1	2.1e-05	-1	8e-06	-1	-1	-1	-1	-1	0.000335	0.347665
CEP120_123347571_D	0.001031	6e-06	-1	-1	-1	0.095479	-1	1.8e-05	1.1e-05	-1	-1	0.00046	5e-06	1.5e-05	0.000489	-1	0.096901	3e-06	6.9e-05	-1	5.5e-05	-1	-1	0.000153	0.347652	-1	0.000847	0.000126	0.000109	0.000105	0.00866	-1	0.085105	9e-06	0.096524	0.095585	-1	2e-06	-1	0.001425	0.096901	0.000126	-1	-1	-1	-1	0.00176	0.098758	-1	-1	1.8e-05	-1	-1	-1	0.000159	-1	-1	0.068199	0.007285	-1	0.008353	-1	1.2e-05	-1	-1	-1	-1	-1	-1	0	-1	0.347652	-1	-1	-1	7.5e-05	2.9e-05	-1	-1	-1	0.098758	7.1e-05	-1	-1	3e-05	-1	0.00012	-1	-1	-1	0.003335	3.6e-05	-1	6e-06	-1	-1	-1	-1	-1	5.5e-05	0.347652
L3MBTL1_43514844_D	0.000132	0.1077	0.000507	-1	-1	0.016032	5e-06	0.00269	0.008454	-1	-1	0.121521	0.006907	0.267124	0.002926	4.1e-05	0.015155	0.0016	0.00089	1e-06	0.00442	-1	3e-06	0.007517	0.016032	-1	1.1e-05	0.074018	-1	0.004526	0.103749	-1	0.035054	0.002069	0.015155	0.016032	-1	0.001629	0.003476	0.000811	0.015155	0.069204	-1	0.008081	-1	-1	0.008835	0.023218	-1	2.6e-05	0.00269	-1	0.001813	0.017957	0.000675	-1	0.013978	0.003152	0.002064	2e-06	-1	-1	0.090648	0.078046	0.017282	0.000117	-1	3e-06	-1	0.055379	0.001043	0.004295	-1	-1	4.9e-05	0.000491	-1	-1	-1	-1	-1	0.347563	-1	0.046915	0.05662	-1	-1	2.6e-05	-1	0.000612	0.005788	0.001557	2.6e-05	0.012863	-1	-1	-1	-1	0.238739	0.00265	0.347563
HMCN2_130326821_D	4e-05	-1	-1	0.03929	-1	0.268098	0.000112	0.25829	0.003679	-1	-1	-1	6.3e-05	-1	0.040177	-1	0.290816	4e-06	8.6e-05	-1	-1	-1	-1	-1	0.267977	6.4e-05	3e-06	-1	-1	0.050994	0.000128	-1	-1	-1	0.246021	0.347514	-1	-1	0.081089	0.000911	0.274814	-1	-1	0.001657	-1	-1	0.00167	-1	-1	-1	0.25829	-1	0.040765	8.8e-05	1e-06	-1	-1	-1	0.009213	-1	0.000497	-1	-1	3e-06	-1	2e-05	-1	-1	-1	2e-06	-1	0.267977	-1	-1	-1	-1	1e-05	-1	-1	-1	0.025462	4.4e-05	-1	-1	0	-1	-1	-1	-1	-1	0.008939	0.00223	-1	-1	-1	-1	-1	-1	-1	0	0.347514
TSC1_132934779_D	0.00015	0.006812	-1	0.003376	-1	0.136334	-1	0.000711	0.002105	-1	-1	0.141495	0.001164	0.001151	0.00202	-1	0.197951	0.003039	0.000287	-1	0.347457	-1	-1	0.003076	0.11088	-1	0.000155	0.002332	0.008233	0.000361	-1	-1	0.305204	0.000144	0.129222	0.136334	-1	0.002598	0.000461	0.000581	0.195718	0.002332	-1	-1	-1	-1	0.00184	0.155026	-1	-1	0.000278	-1	-1	-1	0.002976	-1	-1	0.279452	0.000192	-1	0.085016	-1	7e-06	-1	-1	0.00016	-1	-1	-1	0.001227	-1	0.11088	-1	-1	-1	0.008233	-1	-1	-1	-1	0.154605	0.19592	-1	-1	0.001937	-1	0.022882	-1	-1	-1	0.000192	0.000841	-1	0.013727	-1	-1	-1	-1	-1	0.00045	0.347457
